IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0170016,6.1,1,"Comedy, Family, Fantasy",2000,How the Grinch Stole Christmas (2000)
tt0162222,7.8,2,"Adventure, Drama, Romance",2000,Cast Away (2000)
tt0120755,6.1,3,"Action, Adventure, Thriller",2000,Mission: Impossible II (2000)
tt0172495,8.5,4,"Action, Adventure, Drama",2000,Gladiator (2000)
tt0207201,6.4,5,"Comedy, Fantasy, Romance",2000,What Women Want (2000)
tt0177971,6.4,6,"Action, Adventure, Drama",2000,The Perfect Storm (2000)
tt0212338,7.0,7,"Comedy, Romance",2000,Meet the Parents (2000)
tt0120903,7.4,8,"Action, Adventure, Sci-Fi",2000,X-Men (2000)
tt0175142,6.2,9,Comedy,2000,Scary Movie (2000)
tt0161081,6.6,10,"Drama, Fantasy, Horror",2000,What Lies Beneath (2000)
tt0130623,6.5,11,"Animation, Adventure, Family",2000,Dinosaur (2000)
tt0190332,7.9,12,"Action, Adventure, Fantasy",2000,Wo hu cang long (2000)
tt0195685,7.3,13,"Biography, Drama",2000,Erin Brockovich (2000)
tt0160127,5.5,14,"Action, Adventure, Comedy",2000,Charlie's Angels (2000)
tt0181865,7.6,15,"Crime, Drama, Thriller",2000,Traffic (2000)
tt0144528,4.4,16,"Comedy, Romance, Sci-Fi",2000,Nutty Professor II: The Klumps (2000)
tt0208003,5.1,17,"Action, Comedy, Crime",2000,Big Momma's House (2000)
tt0210945,7.8,18,"Biography, Drama, Sport",2000,Remember the Titans (2000)
tt0187393,7.2,19,"Action, Drama, History",2000,The Patriot (2000)
tt0120630,7.0,20,"Animation, Adventure, Comedy",2000,Chicken Run (2000)
tt0212346,6.2,21,"Action, Comedy, Crime",2000,Miss Congeniality (2000)
tt0187078,6.5,22,"Action, Crime, Thriller",2000,Gone in Sixty Seconds (2000)
tt0217869,7.2,23,"Drama, Mystery, Sci-Fi",2000,Unbreakable (2000)
tt0183505,6.6,24,Comedy,2000,"Me, Myself & Irene (2000)"
tt0186566,6.4,25,"Action, Adventure, Thriller",2000,Space Cowboys (2000)
tt0120917,7.3,26,"Animation, Adventure, Comedy",2000,The Emperor's New Groove (2000)
tt0134084,5.5,27,"Horror, Mystery",2000,Scream 3 (2000)
tt0263278,7.3,28,"Documentary, Short",2000,Dolphins (2000)
tt0141926,6.6,29,"Action, War",2000,U-571 (2000)
tt0213203,6.1,30,"Animation, Adventure, Comedy",2000,Rugrats in Paris: The Movie - Rugrats II (2000)
tt0218967,6.7,31,"Comedy, Drama, Fantasy",2000,The Family Man (2000)
tt0164052,5.7,32,"Action, Horror, Sci-Fi",2000,Hollow Man (2000)
tt0241303,7.3,33,"Drama, Romance",2000,Chocolat (2000)
tt0162650,5.9,34,"Action, Crime, Thriller",2000,Shaft (2000)
tt0219854,6.1,35,"Comedy, Family, Fantasy",2000,The Kid (2000)
tt0190865,5.9,36,"Action, Adventure, Drama",2000,Vertical Limit (2000)
tt0215129,6.5,37,"Adventure, Comedy",2000,Road Trip (2000)
tt0204946,6.0,38,"Comedy, Romance, Sport",2000,Bring It On (2000)
tt0211181,4.9,39,"Adventure, Comedy, Family",2000,102 Dalmatians (2000)
tt0160797,6.4,40,"Drama, Thriller, War",2000,Rules of Engagement (2000)
tt0209958,6.3,41,"Horror, Sci-Fi, Thriller",2000,The Cell (2000)
tt0183523,5.6,42,"Adventure, Sci-Fi, Thriller",2000,Mission to Mars (2000)
tt0200550,5.6,43,"Comedy, Drama, Music",2000,Coyote Ugly (2000)
tt0184907,5.0,44,"Adventure, Comedy, Family",2000,Snow Day (2000)
tt0195945,6.1,45,Comedy,2000,Next Friday (2000)
tt0190138,6.7,46,"Comedy, Crime",2000,The Whole Nine Yards (2000)
tt0184894,6.6,47,"Action, Adventure, Comedy",2000,Shanghai Noon (2000)
tt0165929,6.1,48,"Action, Crime, Thriller",2000,Romeo Must Die (2000)
tt0195714,6.7,49,"Horror, Thriller",2000,Final Destination (2000)
tt0181536,7.3,50,Drama,2000,Finding Forrester (2000)
tt0138749,6.9,51,"Animation, Adventure, Comedy",2000,The Road to El Dorado (2000)
tt0203019,7.2,52,"Biography, Drama",2000,Men of Honor (2000)
tt0242423,5.5,53,"Comedy, Mystery, Sci-Fi",2000,"Dude, Where's My Car? (2000)"
tt0220099,6.3,54,"Animation, Comedy, Drama",2000,The Tigger Movie (2000)
tt0190590,7.8,55,"Adventure, Comedy, Crime",2000,"O Brother, Where Art Thou? (2000)"
tt0186151,7.4,56,"Crime, Drama, Mystery",2000,Frequency (2000)
tt0191397,6.5,57,"Comedy, Sport",2000,The Replacements (2000)
tt0163978,6.6,58,"Adventure, Drama, Romance",2000,The Beach (I) (2000)
tt0185431,5.3,59,"Comedy, Fantasy",2000,Little Nicky (2000)
tt0134847,7.1,60,"Horror, Sci-Fi",2000,Pitch Black (2000)
tt0236388,6.7,61,"Comedy, Documentary",2000,The Original Kings of Comedy (2000)
tt0230030,6.0,62,"Comedy, Fantasy",2000,Bedazzled (2000)
tt0174480,5.5,63,"Drama, Romance",2000,Autumn in New York (2000)
tt0191754,6.0,64,"Comedy, Drama",2000,28 Days (2000)
tt0171433,6.4,65,"Comedy, Drama, Romance",2000,Keeping the Faith (2000)
tt0186894,5.7,66,"Drama, Romance",2000,Bounce (2000)
tt0162983,4.8,67,"Comedy, Drama",2000,Hanging Up (2000)
tt0158622,3.6,68,"Comedy, Family, Romance",2000,The Flintstones in Viva Rock Vegas (2000)
tt0192614,5.6,69,"Action, Crime, Drama",2000,The Skulls (2000)
tt0216216,5.9,70,"Action, Mystery, Sci-Fi",2000,The 6th Day (2000)
tt0146309,7.3,71,"Drama, History, Thriller",2000,Thirteen Days (2000)
tt0156812,7.0,72,"Comedy, Drama, Family",2000,My Dog Skip (2000)
tt0198021,6.8,73,"Comedy, Drama, Romance",2000,Where the Heart Is (2000)
tt0223897,7.2,74,Drama,2000,Pay It Forward (2000)
tt0219653,4.9,75,"Action, Fantasy, Horror",2000,Dracula 2000 (2000)
tt0122459,6.9,76,"Comedy, Drama, Romance",2000,Return to Me (2000)
tt0228750,6.2,77,"Action, Drama, Thriller",2000,Proof of Life (2000)
tt0181875,7.9,78,"Adventure, Comedy, Drama",2000,Almost Famous (2000)
tt0146984,6.7,79,"Drama, Fantasy, Sport",2000,The Legend of Bagger Vance (2000)
tt0208092,8.3,80,"Comedy, Crime",2000,Snatch (2000)
tt0160009,5.7,81,"Action, Adventure, Crime",2000,The Art of War (2000)
tt0163983,5.1,82,"Crime, Drama, Horror",2000,Bless the Child (2000)
tt0204626,5.3,83,"Crime, Horror, Mystery",2000,The Watcher (I) (2000)
tt0199725,7.2,84,"Drama, Romance, Sport",2000,Love & Basketball (2000)
tt0146882,7.5,85,"Comedy, Drama, Music",2000,High Fidelity (2000)
tt0229260,4.0,86,"Adventure, Fantasy, Horror",2000,Book of Shadows: Blair Witch 2 (2000)
tt0131704,4.2,87,"Animation, Adventure, Comedy",2000,The Adventures of Rocky & Bullwinkle (2000)
tt0209144,8.5,88,"Mystery, Thriller",2000,Memento (2000)
tt0171580,6.2,89,"Comedy, Crime, Drama",2000,Nurse Betty (2000)
tt0184858,5.7,90,"Action, Adventure, Crime",2000,Reindeer Games (2000)
tt0120913,6.6,91,"Animation, Action, Adventure",2000,Titan A.E. (2000)
tt0249462,7.7,92,"Drama, Music, Romance",2000,Billy Elliot (2000)
tt0185183,2.4,93,"Action, Adventure, Sci-Fi",2000,Battlefield Earth (2000)
tt0192731,4.2,94,"Horror, Mystery, Romance",2000,Urban Legends: Final Cut (2000)
tt0204175,5.4,95,"Comedy, Drama, Romance",2000,Boys and Girls (2000)
tt0186975,4.9,96,"Comedy, Drama, Romance",2000,Down to You (2000)
tt0185014,7.4,97,"Comedy, Drama",2000,Wonder Boys (2000)
tt0245280,7.5,98,"Documentary, Sport",2000,Michael Jordan to the Max (2000)
tt0218839,7.5,99,Comedy,2000,Best in Show (2000)
tt0208874,7.0,100,"Drama, Thriller",2000,The Contender (2000)
tt0199753,5.7,101,"Action, Sci-Fi, Thriller",2000,Red Planet (2000)
tt0210616,6.7,102,"Drama, Music, Romance",2000,Center Stage (2000)
tt0196216,6.7,103,"Comedy, Crime",2000,Small Time Crooks (2000)
tt0235679,5.7,104,"Animation, Action, Adventure",2000,Gekijô-ban poketto monsutâ: Kesshô-tô no teiô (2000)
tt0181984,7.0,105,"Crime, Drama, Thriller",2000,Boiler Room (2000)
tt0160484,4.8,106,"Drama, Horror, Thriller",2000,Lost Souls (2000)
tt0205461,3.8,107,"Adventure, Comedy, Drama",2000,Thomas and the Magic Railroad (2000)
tt0217630,5.3,108,"Comedy, Romance",2000,Loser (2000)
tt0149624,5.8,109,"Drama, Romance, Western",2000,All the Pretty Horses (2000)
tt0186045,5.6,110,"Crime, Mystery, Comedy",2000,Drowning Mona (2000)
tt0211938,5.8,111,"Action, Comedy, Crime",2000,Bait (2000)
tt0190374,3.7,112,"Action, Adventure, Fantasy",2000,Dungeons & Dragons (2000)
