IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0077631,7.2,1,"Musical, Romance",1978,Grease (1978)
tt0077975,7.6,2,Comedy,1978,Animal House (1978)
tt0078346,7.3,3,"Action, Adventure, Drama",1978,Superman (1978)
tt0077523,6.3,4,"Action, Comedy",1978,Every Which Way But Loose (1978)
tt0077766,5.7,5,"Adventure, Drama, Horror",1978,Jaws 2 (1978)
tt0077663,6.9,6,"Comedy, Fantasy, Romance",1978,Heaven Can Wait (1978)
tt0077696,6.2,7,"Action, Comedy",1978,Hooper (1978)
tt0077416,8.2,8,"Drama, War",1978,The Deer Hunter (1978)
tt0077651,7.8,9,"Horror, Thriller",1978,Halloween (1978)
tt0077369,6.3,10,"Action, Drama",1978,Convoy (1978)
tt0077578,6.8,11,"Comedy, Mystery, Thriller",1978,Foul Play (1978)
tt0078446,7.0,12,"Comedy, Music",1978,Up in Smoke (1978)
tt0077928,7.6,13,"Biography, Crime, Drama",1978,Midnight Express (1978)
tt0077533,4.0,14,"Documentary, Horror",1978,Faces of Death (1978)
tt0077362,7.3,15,"Drama, Romance, War",1978,Coming Home (1978)
tt0077699,6.8,16,"Comedy, Drama, Romance",1978,House Calls (1978)
tt0077745,7.4,17,"Horror, Sci-Fi",1978,Invasion of the Body Snatchers (1978)
tt0078444,7.2,18,"Comedy, Drama, Romance",1978,An Unmarried Woman (1978)
tt0077229,4.5,19,Documentary,1978,Beyond and Back (1978)
tt0078504,5.3,20,"Adventure, Family, Fantasy",1978,The Wiz (1978)
tt0077288,7.3,21,Comedy,1978,La cage aux folles (1978)
tt0077531,6.4,22,"Crime, Drama, Thriller",1978,F.I.S.T (1978)
tt0077530,6.1,23,"Mystery, Thriller",1978,Eyes of Laura Mars (1978)
tt0078199,7.2,24,"Comedy, Drama, Romance",1978,"Same Time, Next Year (1978)"
tt0077269,7.0,25,"Drama, Thriller",1978,The Boys from Brazil (1978)
tt0079227,5.0,26,Action,1978,Good Guys Wear Black (1978)
tt0077228,5.0,27,Drama,1978,The Betsy (1978)
tt0078034,5.8,28,"Comedy, Romance",1978,The One and Only (1978)
tt0077372,5.5,29,"Adventure, Comedy",1978,Corvette Summer (1978)
tt0077280,7.3,30,"Biography, Drama, Music",1978,The Buddy Holly Story (1978)
tt0077199,3.5,31,"Comedy, Family, Sport",1978,The Bad News Bears Go to Japan (1978)
tt0079240,7.0,32,"Adventure, Crime, Drama",1978,The First Great Train Robbery (1978)
tt0078239,3.9,33,"Adventure, Comedy, Fantasy",1978,Sgt. Pepper's Lonely Hearts Club Band (1978)
tt0078044,5.8,34,"Biography, Drama, Romance",1978,The Other Side of the Mountain: Part II (1978)
tt0077942,2.9,35,"Drama, Romance",1978,Moment by Moment (1978)
tt0078350,4.4,36,"Horror, Thriller",1978,The Swarm (1978)
tt0078326,7.4,37,"Crime, Drama",1978,Straight Time (1978)
tt0077275,6.5,38,"Comedy, Crime, Drama",1978,The Brink's Job (1978)
tt0077807,6.3,39,Drama,1978,King of the Gypsies (1978)
tt0078382,5.2,40,"Comedy, Music",1978,Thank God It's Friday (1978)
tt0078294,5.0,41,"Comedy, Crime, Mystery",1978,Somebody Killed Her Husband (1978)
tt0078087,5.8,42,"Comedy, Horror, Sci-Fi",1978,Piranha (1978)
tt0078111,6.6,43,Drama,1978,Pretty Baby (1978)
tt0077402,8.0,44,"Horror, Thriller",1978,Dawn of the Dead (1978)
tt0077272,5.9,45,"Action, Drama, Mystery",1978,Brass Target (1978)
tt0077474,7.2,46,"Action, Crime, Thriller",1978,The Driver (1978)
tt0077394,6.3,47,Horror,1978,Damien: Omen II (1978)
tt0077539,6.9,48,"Drama, Romance",1978,Fedora (1978)
tt0078278,5.4,49,"Drama, Musical, Romance",1978,Slow Dancing in the Big City (1978)
tt0077296,6.7,50,"Action, Adventure, History",1978,Caravans (1978)
tt0077869,6.2,51,"Animation, Adventure, Fantasy",1978,The Lord of the Rings (1978)
tt0077658,7.0,52,"Action, Comedy, Sci-Fi",1978,Hardware Wars (1978)
tt0157540,7.0,53,"Comedy, Romance",1978,Dillagi (1978)
tt0076263,7.4,54,Drama,1978,Killer of Sheep (1978)
tt0077838,8.2,55,"Documentary, Music",1978,The Last Waltz (1978)
tt0076306,4.7,56,Comedy,1978,Leidenschaftliche Blümchen (1978)
tt0077914,7.2,57,"Drama, Horror",1978,Martin (1978)
tt0076628,6.5,58,Drama,1978,Ritratto di borghesia in nero (1978)
tt0078008,7.1,59,"Drama, History",1978,Northern Lights (1978)
tt0077000,7.0,60,"Drama, Romance",1978,Dallas (1978–1991)
tt0075512,7.1,61,"Comedy, Drama, Family",1978,Grange Hill (1978–2008)
tt0078480,7.7,62,"Animation, Adventure, Drama",1978,Watership Down (1978)
tt0077097,8.0,63,Comedy,1978,WKRP in Cincinnati (1978–1982)
tt0077089,7.7,64,Comedy,1978,Taxi (1978–1983)
tt0076984,7.1,65,"Action, Adventure, Sci-Fi",1978,Battlestar Galactica (1978–1979)
tt0077405,7.9,66,"Drama, Romance",1978,Days of Heaven (1978)
tt0077003,6.7,67,"Comedy, Drama, Family",1978,Diff'rent Strokes (1978–1986)
tt0077413,7.3,68,"Crime, Drama, Mystery",1978,Death on the Nile (1978)
tt0077053,7.2,69,"Comedy, Family, Sci-Fi",1978,Mork & Mindy (1978–1982)
tt0077713,5.7,70,"Horror, Thriller",1978,Day of the Woman (1978)
tt0077945,5.3,71,"Adventure, Horror",1978,La montagna del dio cannibale (1978)
tt0193524,2.3,72,"Adventure, Family, Musical",1978,The Star Wars Holiday Special (1978 TV Movie)
tt0079946,3.9,73,"Action, Adventure, Sci-Fi",1978,Starcrash (1978)
