IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0034492,7.3,1,"Animation, Drama, Family",1942,Bambi (1942)
tt0035093,7.6,2,"Drama, Romance, War",1942,Mrs. Miniver (1942)
tt0035575,7.8,3,"Biography, Drama, Musical",1942,Yankee Doodle Dandy (1942)
tt0035238,8.0,4,"Drama, Romance",1942,Random Harvest (1942)
tt0035019,7.5,5,"Comedy, Romance",1942,The Major and the Minor (1942)
tt0034746,7.2,6,"Musical, Romance, War",1942,For Me and My Gal (1942)
tt0034587,7.4,7,"Fantasy, Horror, Thriller",1942,Cat People (1942)
tt0035447,6.1,8,"Drama, Romance, War",1942,To the Shores of Tripoli (1942)
tt0034465,6.2,9,"Action, Adventure",1942,Arabian Nights (1942)
tt0034593,6.2,10,Drama,1942,China Girl (1942)
tt0035746,6.7,11,"Drama, History, War",1942,Commandos Strike at Dawn (1942)
tt0034583,8.5,12,"Drama, Romance, War",1942,Casablanca (1942)
tt0033379,6.1,13,Comedy,1942,The Bashful Bachelor (1942)
tt0035217,5.3,14,"Drama, War",1942,Prisoner of Japan (1942)
tt0035429,7.6,15,"Thriller, War",1942,Went the Day Well? (1942)
tt0034881,7.2,16,"Comedy, Fantasy, Romance",1942,I Married a Witch (1942)
tt0035140,8.0,17,"Drama, Romance",1942,"Now, Voyager (1942)"
tt0035446,8.2,18,"Comedy, War",1942,To Be or Not to Be (1942)
tt0035279,7.2,19,"Thriller, War",1942,Saboteur (1942)
tt0035211,7.8,20,"Biography, Drama, Romance",1942,The Pride of the Yankees (1942)
tt0034928,6.8,21,"Action, Adventure, Family",1942,Jungle Book (1942)
tt0035015,7.9,22,"Drama, Romance",1942,The Magnificent Ambersons (1942)
tt0034862,7.6,23,"Comedy, Drama, Music",1942,Holiday Inn (1942)
tt0035567,7.3,24,"Comedy, Drama, Romance",1942,Woman of the Year (1942)
tt0035301,5.4,25,"Drama, Thriller, War",1942,Secret Mission (1942)
tt0035415,7.4,26,"Comedy, Drama, Romance",1942,Tales of Manhattan (1942)
tt0034890,7.5,27,Drama,1942,In This Our Life (1942)
tt0036326,6.2,28,"Animation, Short, Family",1942,Saludos Amigos (1942)
tt0036203,6.7,29,"Comedy, Mystery, Romance",1942,A Night to Remember (1942)
