IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0383574,7.3,1.0,"Action, Adventure, Fantasy",2006,Pirates of the Caribbean: Dead Man's Chest (2006)
tt0477347,6.4,2.0,"Adventure, Comedy, Family",2006,Night at the Museum (2006)
tt0317219,7.1,3.0,"Animation, Comedy, Family",2006,Cars (2006)
tt0376994,6.7,4.0,"Action, Adventure, Fantasy",2006,X-Men: The Last Stand (2006)
tt0382625,6.6,5.0,"Mystery, Thriller",2006,The Da Vinci Code (2006)
tt0416449,7.7,6.0,"Action, Fantasy",2006,300 (2006)
tt0348150,6.1,7.0,"Action, Adventure, Sci-Fi",2006,Superman Returns (2006)
tt0366548,6.5,8.0,"Animation, Adventure, Comedy",2006,Happy Feet (2006)
tt0438097,6.8,9.0,"Animation, Action, Adventure",2006,Ice Age: The Meltdown (2006)
tt0381061,8.0,10.0,"Action, Adventure, Thriller",2006,Casino Royale (2006)
tt0454921,8.0,11.0,"Biography, Drama",2006,The Pursuit of Happyness (2006)
tt0327084,6.7,12.0,"Animation, Adventure, Comedy",2006,Over the Hedge (2006)
tt0415306,6.6,13.0,"Action, Comedy, Sport",2006,Talladega Nights: The Ballad of Ricky Bobby (2006)
tt0389860,6.4,14.0,"Comedy, Drama, Fantasy",2006,Click (2006)
tt0317919,6.9,15.0,"Action, Adventure, Thriller",2006,Mission: Impossible III (2006)
tt0407887,8.5,16.0,"Crime, Drama, Thriller",2006,The Departed (2006)
tt0443453,7.3,17.0,Comedy,2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)
tt0458352,6.9,18.0,"Comedy, Drama",2006,The Devil Wears Prada (2006)
tt0452594,5.8,19.0,"Comedy, Drama, Romance",2006,The Break-Up (2006)
tt0443489,6.5,20.0,"Drama, Music, Musical",2006,Dreamgirls (2006)
tt0362120,5.1,21.0,Comedy,2006,Scary Movie 4 (2006)
tt0427229,5.6,22.0,"Comedy, Romance",2006,Failure to Launch (2006)
tt0454848,7.6,23.0,"Crime, Drama, Mystery",2006,Inside Man (2006)
tt0400717,6.2,24.0,"Animation, Adventure, Comedy",2006,Open Season (2006)
tt0452681,4.7,25.0,"Adventure, Comedy, Family",2006,The Santa Clause 3: The Escape Clause (2006)
tt0413895,6.3,26.0,"Comedy, Family, Fantasy",2006,Charlotte's Web (2006)
tt0383216,5.6,27.0,"Adventure, Comedy, Crime",2006,The Pink Panther (2006)
tt0397313,7.3,28.0,"Adventure, Drama, Family",2006,Eight Below (2006)
tt0489270,6.2,29.0,"Horror, Mystery, Thriller",2006,Saw III (2006)
tt0457510,5.7,30.0,"Comedy, Family, Sport",2006,Nacho Libre (2006)
tt0463034,5.6,31.0,"Comedy, Romance",2006,"You, Me and Dupree (2006)"
tt0449010,5.1,32.0,"Action, Adventure, Family",2006,Eragon (2006)
tt0385880,6.6,33.0,"Animation, Adventure, Comedy",2006,Monster House (2006)
tt0414853,5.6,34.0,"Animation, Comedy, Family",2006,Barnyard (2006)
tt0493430,7.1,35.0,"Documentary, Action, Comedy",2006,Jackass Number Two (2006)
tt0449089,5.5,36.0,"Adventure, Comedy, Family",2006,RV (2006)
tt0469641,6.0,37.0,"Drama, History, Thriller",2006,World Trade Center (2006)
tt0479143,7.2,38.0,"Drama, Sport",2006,Rocky Balboa (2006)
tt0421729,4.7,39.0,"Comedy, Crime",2006,Big Momma's House 2 (2006)
tt7368158,4.5,40.0,"Animation, Action, Adventure",2006,Go!Animate the Movie (2006)
tt0462590,6.5,41.0,"Crime, Drama, Music",2006,Step Up (2006)
