IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0043949,7.2,1.0,"Biography, Drama, History",1951,Quo Vadis (1951)
tt0044081,8.0,2.0,Drama,1951,A Streetcar Named Desire (1951)
tt0044079,8.0,3.0,"Crime, Film-Noir, Thriller",1951,Strangers on a Train (1951)
tt0043278,7.2,4.0,"Drama, Musical, Romance",1951,An American in Paris (1951)
tt0043338,8.2,5.0,"Drama, Film-Noir",1951,Ace in the Hole (1951)
tt0043370,5.8,6.0,Musical,1951,Call Me Mister (1951)
tt0043795,6.4,7.0,"Comedy, Music, Musical",1951,Meet Me After the Show (1951)
tt0043882,6.5,8.0,"Comedy, Musical",1951,On the Riviera (1951)
tt0043595,5.3,9.0,"Comedy, Romance",1951,"Goodbye, My Fancy (1951)"
tt0043265,7.9,10.0,"Adventure, Drama, Romance",1951,The African Queen (1951)
tt0043747,6.9,11.0,Western,1951,Little Big Horn (1951)
tt0044103,7.4,12.0,"Fantasy, Music, Musical",1951,The Tales of Hoffmann (1951)
tt0044876,7.4,13.0,"Comedy, Drama, Sci-Fi",1951,The Man in the White Suit (1951)
tt0043861,6.6,14.0,"Drama, Film-Noir",1951,No Questions Asked (1951)
tt0043208,8.4,15.0,"Comedy, Family",1951,I Love Lucy (1951–1957)
tt0043274,7.4,16.0,"Animation, Adventure, Family",1951,Alice in Wonderland (1951)
tt0044121,7.2,17.0,"Horror, Sci-Fi",1951,The Thing from Another World (1951)
tt0043719,6.0,18.0,Comedy,1951,Lady Godiva Rides Again (1951)
tt0043456,7.8,19.0,"Drama, Sci-Fi",1951,The Day the Earth Stood Still (1951)
tt0043924,7.8,20.0,"Drama, Romance",1951,A Place in the Sun (1951)
tt0043194,7.6,21.0,"Crime, Drama, Mystery",1951,Dragnet (1951–1959)
tt0043224,8.3,22.0,Comedy,1951,The Red Skelton Show (1951–2016)
tt0042526,6.0,23.0,"Comedy, Musical",1951,Grounds for Marriage (1951)
tt0043232,8.1,24.0,"Adventure, Western",1951,Sky King (1951–1962)
tt0043465,7.6,25.0,"Crime, Drama, Film-Noir",1951,Detective Story (1951)
tt0043262,6.2,26.0,"Adventure, Romance, Western",1951,Across the Wide Missouri (1951)
tt0044008,8.1,27.0,"Drama, Fantasy",1951,Scrooge (1951)
tt0043229,7.7,28.0,"Drama, Romance",1951,Search for Tomorrow (1951–1986)
tt0043455,6.1,29.0,"Drama, History, Romance",1951,David and Bathsheba (1951)
tt0043225,7.4,30.0,Western,1951,The Roy Rogers Show (1951–1957)
tt0043557,6.3,31.0,Western,1951,Fort Worth (1951)
tt0044207,6.7,32.0,"Action, Sci-Fi, Thriller",1951,When Worlds Collide (1951)
tt0044030,7.0,33.0,"Drama, Family, Musical",1951,Show Boat (1951)
tt0045251,7.7,34.0,"Drama, History, Romance",1951,The Tragedy of Othello: The Moor of Venice (1951)
tt0042619,8.0,35.0,Drama,1951,Journal d'un curé de campagne (1951)
tt0043859,7.3,36.0,"Drama, Thriller",1951,No Highway (1951)
tt0044829,7.7,37.0,"Comedy, Crime",1951,The Lavender Hill Mob (1951)
tt0043458,7.4,38.0,Drama,1951,Death of a Salesman (1951)
tt0043983,6.7,39.0,"Comedy, Musical, Romance",1951,Royal Wedding (1951)
tt0043214,7.5,40.0,"Drama, Romance",1951,Love of Life (1951–1980)
tt0043643,7.1,41.0,"Action, Crime, Film-Noir",1951,His Kind of Woman (1951)
tt0043299,6.6,42.0,Comedy,1951,As Young as You Feel (1951)
tt0042851,7.2,43.0,"Crime, Drama",1951,Pool of London (1951)
tt0043313,8.2,44.0,Drama,1951,Early Summer (1951)
tt0043915,7.5,45.0,"Comedy, Drama, Romance",1951,People Will Talk (1951)
tt0042210,5.6,46.0,Comedy,1951,Atoll K (1951)
tt0043614,7.4,47.0,"Drama, Romance",1951,Hakuchi (1951)
tt0043469,6.5,48.0,"Action, Drama, Western",1951,Distant Drums (1951)
tt0043766,6.9,49.0,"Drama, Film-Noir, Thriller",1951,M (1951)
tt0043286,7.1,50.0,"Comedy, Family, Fantasy",1951,Angels in the Outfield (1951)
tt0044167,3.9,51.0,"Adventure, Sci-Fi",1951,Unknown World (1951)
tt0043959,7.1,52.0,"Drama, Romance, Western",1951,Rawhide (1951)
tt0043899,7.1,53.0,"Drama, Fantasy, Mystery",1951,Pandora and the Flying Dutchman (1951)
tt0043547,6.4,54.0,"Action, Drama, War",1951,Flying Leathernecks (1951)
tt0043503,7.4,55.0,"Crime, Film-Noir, Thriller",1951,The Enforcer (1951)
tt0043879,7.4,56.0,"Drama, Film-Noir",1951,On Dangerous Ground (1951)
