IMDbId,keywords
tt0036872,national-film-registry|church|priest|new-york-city|catholic|mortgage|fire|fishing-rod|three-word-title|religious|irish-catholic|blockbuster|music-box|broken-window|catholic-priest|famous-song|boys'-choir|secret-marriage|carmen-opera|backstage|choir|newlywed|turkey-the-bird|runaway|medication|singer|st.-louis-browns|mother-child-reunion|golf|opera|face-slap|irish-american|baseball|songwriting|world-war-two|checkers|rainstorm|immigrant|juvenile-delinquent|window-smashing|catholic-church|title-spoken-by-character
tt0037059,love|boy-next-door|turn-of-the-century|telephone-call|streetcar|horse-drawn-sleigh-carriage|horse-and-carriage|doll-cemetery|dance-card|trolley-car|gaslight|world's-fair|marriage-proposal|corset|snowman|long-distance-telephone-call|1900s|moving|jukebox-musical|more-than-one-song|more-than-one-singer|national-film-registry|costume|courage|new-york-city-new-york|telephone-booth|tween-girl|place-name-in-title|imperative-in-title|ice-truck|trick-or-treating|turning-out-the-lights|togetherness|four-sisters|teenage-boy|seasons-of-the-year|girl-next-door|eating|dance|stitch|yale-university|wound|winter|wind-up-toy|underwear|tuxedo|tucked-in-bed|toy-monkey|throwing-flour-in-someone's-face|telephone|teenager|teenage-girl|tears|summer|straw-hat|spring|soup|song|snow|sled|skeleton-mask|singing|singer|santa-claus|roller-skates|raisin|punched-in-the-face|princeton-university|prayer|porch|pipe-smoking|pinching-cheek|piano-player|photograph|perfume|party-invitation|packing|nightgown|mirror|merry-christmas|mask|mandolin|louisiana-purchase-exposition|losing-a-tooth|looking-through-a-window|lip-wound|lip-cut|lie|liar|kiss|ketchup|ice-wagon|ice-cream|horse|horseless-carriage|horse-and-wagon|high-school-senior|handkerchief|hammock|hair|grandfather-grandson-relationship|grandfather-granddaughter-relationship|freeze-frame|food|flour|fiddle|fear|fake-nose|fake-moustache|fairground|face-wound|door-bell|doll|dog|dinner|destroying-a-snowman|decorating-cake|date|dancing|dancer|crying|cribbage|coronet|corned-beef-and-cabbage|cook|colonel|college|circular-staircase|cigar-smoking|christmas-tree|christmas-present|christmas-eve|chandelier|celery|cat|cane|cake|bonfire|bell|bed|beating|bathrobe|baltimore-orioles|attack|neighbor|mother-son-relationship|mother-daughter-relationship|husband-wife-relationship|father-son-relationship|father-daughter-relationship|transfer|songwriter|party|nostalgia|generation-gap|first-love|family-vacation|disappointment|carnival|americana|title-based-on-song|louisiana-purchase|cakewalk|basketball|trolley|st.-louis-missouri|sister-sister-relationship|precocious-child|prank|piano|marriage|maid|lawyer|job-transfer|injured-child|iceman|formal-dance|doctor|dance-party|cooking|chapter-headings|brother-sister-relationship|christmas|halloween|based-on-novel
tt0036775,insurance-investigation|insurance-policy|insurance-salesman|murder-disguised-as-accident|insurance|murder|double-cross|marriage|perfect-murder-scheme|crime-gone-awry|femme-fatale|double-indemnity|insurance-company|voice-over-narration|corpse|claims-investigator|insurance-claims-office|eye-witness|hollywood-hills|stepdaughter|ankle-bracelet|villainess-played-by-lead-actress|husband-wife-relationship|flashback|female-corrupts-male|told-in-flashback|murder-of-husband|infidelity|insurance-fraud|los-angeles-california|based-on-novel|title-spoken-by-character|national-film-registry|doorman|wearing-a-hat-indoors|suit-and-tie|man-in-suit-and-tie|office|railway|crew|railway-worker|maintenance|maintenance-man|maintenance-worker|man-smoking|smoking-man|smoking-a-cigarette|voice-recorder|microphone|photo|framed-photo|framed-photograph|statuette|children-playing|mansion|woman-wearing-a-towel|sunbathing|making-a-pass|trucker|claims|phone-message|telephone-message|appointment|working-man|rude|servant|maid-outfit|maid-uniform|maid-costume|old-maid|household-servant|softball-bat|catcher|cigar-smell|smell-of-smoke|stuffy|ice-box|leaning-against-a-wall|vacuum-cleaner|commission|oil-field|salesperson|drilling-site|hospitalized|hospitalization|capital|vacuum-cleaner-salesman|baseball-game-on-radio|listening-to-a-baseball-game-on-a-radio|sofa|couch|superstition|mother-murders-father|wife-and-lover-murder-husband|argument|quarrel|bowling|concierge-service|wife-plots-to-kill-husband|trophy|hair-curl|club-soda|persons-of-color|concierge|former-nurse|drunk-driving|drunk-driver|drunken-driving|garage|riding-in-car|hiding-in-car|venetian-blind|hiding-in-a-car|riding-in-a-car|car-won't-start|venetian-blinds|looking-through-a-venetian-blind|loveless-marriage|phone-book|telephone-book|tailing-someone|name-in-phone-book|telephone-booth|suspect-tailing|mother-in-law|looking-at-oneself-in-a-mirror|class-reunion|argument-with-boss|litter|littering|car-tailing|grocery-store|canceled-trip|broken-leg|man-with-broken-leg|oregon|leg-in-a-cast|fake-leg-cast|sales|salesman|using-sex-appeal-as-motivator|afi|character-says-you're-hurting-me|insurance-investigator|gunshot|suspicion|death|insurance-agent|train|booth|phone|phone-booth|woman|in-medias-res|two-word-title|nurse|shot-to-death|insurance-claim|candlelight-dinner|railroad-tracks|year-1938|murder-conspiracy|chinese-checkers|bowling-alley|employer-employee-relationship|grief|guilt|blood|elevator-operator|anger|paranoia|reckless-driving|tears|suspense|porter|obsession|greed|lust|revolver|witness|impersonation|janitor|cast|widow|job-offer|get-rich-quick-scheme|wrong-suspect|office-building|wax-cylinder|dictaphone|assumed-identity|leg-cast|hollywood-bowl|title-same-as-book|stepmother-stepdaughter-relationship|bullet-wound|suspected-murder|widowed-father|ice-tea|staircase-conversation|glendale-california|los-feliz|hanging-up-without-saying-goodbye|mislaid-trust|mortal-wound|dead-woman|unfaithfulness|cynicism|blonde|adultery|hard-boiled-dame|woman-shot|scam|criminal|female-killer|unhappy-marriage|telephone-box|supermarket|stepmother|railway-station|parking-garage|loss-of-father|jumping-from-a-train|father-daughter-relationship|elevator|crutches|betrayal|death-of-father|plot-twist|goldfish-bowl|photograph|softball|honeysuckle|wife-murders-husband|dating|cult-film
tt0037465,president|white-house|new-jersey|league-of-nations|governor|politics|princeton-university|election|u.s.-president|american-president|surname-as-title|one-word-title|u.s.-capitol-building|world-war-one|wheelchair|wedding-reception|washington-d.c.|u.s.-congress|treaty|train|theater|stroke|st.-louis-missouri|speech|singing|serenade|senator|restaurant|professor|prime-minister|political-rally|political-convention|political-campaign|piano|paris-france|newsreel-footage|new-york-city|mother-daughter-relationship|military|marriage|marriage-proposal|loss-of-wife|gossip|golf|gift|first-lady|father-daughter-relationship|elevator|doctor|diplomacy|college-president|blackface|baseball|baltimore-maryland|armistice-day-1918|american-football|ambassador|1920s|1910s|1900s|character-name-in-title
tt0037386,hitler-youth|youth|german|cousin-cousin-relationship|aunt-nephew-relationship|widower|transformation|teacher|swastika|spinster|slap|school|orphan|marriage-proposal|maid|knife|jew|housekeeper|gift|fight|family-relationships|engagement|chase|bully|birthday|beating|attempted-murder|anti-semitism|hitlerjugend|nazi|based-on-play
tt0036855,nervous-breakdown|fear-of-one's-husband|husband-wife-relationship|questioning-one's-sanity|singer|jewel|murder|skylight|knife|rolltop-desk|hand-written-letter|slashing-a-chair|purse|pocket-watch|piano-recital|invitation|kissing-a-bible|diamond|ruby|crown-jewels|torture-museum|singing-sales-woman|glove|portrait|turning-on-water-supply|tulip|city-park|daffodil|riding-in-a-stagecoach|playing-piano|singing-lesson|female-singer|man-wearing-a-top-hat|riding-in-a-hansom-cab|lighting-a-gas-street-light|learning-the-truth|gas|lamp|paranoia|housemaid|maid|mansion|sociopathy|sociopath|psychopath|tied-to-a-chair|old-woman|neighbor-neighbor-relationship|train|female-lead|female-protagonist|woman-in-peril|remake|manipulative-behavior|manipulative-person|manipulative-man|intrigue|gaslighting|loot|hidden-loot|driving-someone-mad|psychological-torment|police-detective|woman-in-jeopardy|victorian-era|london-england|insanity|based-on-play
tt0037367,gas-mask|cafe|twin|elopement|manicurist|sailor|singapore|car-accident|neighbor|london-england|family-relationships|world-war-one-veteran|mother-daughter-estrangement|middle-class|death-of-family-member|british|1930s|1920s|based-on-play
tt0036573,female-prisoners-of-war|nazi-occupied-france|world-war-two|women's-prison
tt0037008,starts-with-narration|narrated-by-character|bathtub|portrait-painting|national-film-registry|investigation|apartment|detective|investigator|murder|shotgun|police|advertising|painting|homosexual-villain|reference-to-jean-sibelius|forename-as-title|famous-score|police-shootout|brunette|ernest-christopher-dowson-quotation|loading-a-gun|spent-cartridge|double-barreled-shotgun|interrogation|tailing-a-suspect|police-investigation|advertisement-copy|homburg-hat|walking-cane|reference-to-beethoven's-ninth|reference-to-brahms-first-symphony|ball-in-the-hole-game|witness-statement|typewriter|male-in-a-bathtub|one-of-a-kind-artifact|priceless-artifact|grandfather-clock|bb-puzzle-box|bath|man-in-bathtub|algonquin-hotel-new-york-city|afi|presumed-dead|one-word-title|mislaid-trust|romantic-longing|radio-program|radio-personality|obsessive-love|newspaper-columnist|enigma|urban-setting|love-at-first-sight|femme-fatale|rain|obsession|cult-film|new-york-city|maid|mistaken-identity|product-endorsement|columnist|cigarette-case|cottage|model|clock|flashback|jealousy|wiretapping|infidelity|engagement|based-on-novel|title-spoken-by-character|character-name-in-title
tt0037382,fishing|alcoholic|stray-bullet|sidekick|fishing-boat|french-resistance|famous-line|fog|bullet-wound|fishing-line|french-overseas-territory|bar|whistle|charter-boat|femme-fatale|boat-captain|based-on-novel|martinique|boat|nazi|caribbean|singer|island|ticket|pal|job|lantern|gunshot|lounge-singer|patrol-boat|1940s|expatriate|hotel|gestapo|fugitive|cellar|wounded|piano-accompaniment|sing-while-playing-the-piano|first-aid-kit|delirium-tremens|dt's|pull-the-trigger|fishing-tackle|steering|murder|stowaway|whistler|limp|alcoholism|ingenue|songwriter|sleeve-garter|gangrene|first-aid|trust|up-front-money|hired-gun|nursing|nickname|native-islander|poverty|reference-to-port-au-prince-haiti|kissing|course-heading|reference-to-brazil|reference-to-trinidad|reference-to-vichy-france|reference-to-the-vichy-regime|abuse|misogyny|contralto|reference-to-being-bit-by-a-bee|lust|love-at-first-sight|piano-player|wolf-whistle|bar-shootout|hiccups|left-handed-hand-shake|removing-a-bullet|box-of-matches|lighting-a-cigarette-for-a-woman|lighting-someone's-cigarette|cigarette-smoking|lighting-a-cigarette|fort-de-france-martinique|title-same-as-book|automatic-rifle|tommy-gun|machine-gun|kiss|pistol|rifle|gunfight|street-shootout|repetition-in-title|gaullist|reference-to-charles-degaulle|deep-sea-fishing|marlin|evil-man|world-war-two|map-on-screen|source-music|orchestral-music-score|conversation-with-character-playing-piano|whistling|west-indies|vichy|shootout|pistol-whip|piano|nightclub|interrogation|friendship|french-colonial|fainting|face-slap|dock|chloroform|cafe|pickpocket|gunshot-wound
