IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0056085,7.1,1.0,Western,1962,How the West Was Won (1962)
tt0056172,8.3,2.0,"Adventure, Biography, Drama",1962,Lawrence of Arabia (1962)
tt0056197,7.8,3.0,"Action, Drama, History",1962,The Longest Day (1962)
tt0056095,6.7,4.0,"Adventure, Family, Fantasy",1962,In Search of the Castaways (1962)
tt0055928,7.3,5.0,"Action, Adventure, Thriller",1962,Dr. No (1962)
tt0056262,7.7,6.0,"Comedy, Musical, Romance",1962,The Music Man (1962)
tt0056575,6.7,7.0,"Comedy, Romance",1962,That Touch of Mink (1962)
tt0056700,6.5,8.0,"Animation, Adventure, Biography",1962,The Wonderful World of the Brothers Grimm (1962)
tt0056059,7.2,9.0,"Action, Adventure, Drama",1962,Hatari! (1962)
tt0056264,7.3,10.0,"Adventure, Drama, History",1962,Mutiny on the Bounty (1962)
tt0056048,7.2,11.0,"Biography, Comedy, Drama",1962,Gypsy (1962)
tt0056193,7.6,12.0,"Crime, Drama, Romance",1962,Lolita (1962)
tt0056556,6.4,13.0,"Adventure, Drama, History",1962,Taras Bulba (1962)
tt0056526,6.0,14.0,"Musical, Romance",1962,State Fair (1962)
tt0056142,5.9,15.0,"Action, Adventure, Fantasy",1962,Kingu Kongu tai Gojira (1962)
tt0056023,5.6,16.0,"Comedy, Musical",1962,Girls! Girls! Girls! (1962)
tt0054890,6.7,17.0,"Drama, War",1962,The Four Horsemen of the Apocalypse (1962)
tt0056138,6.1,18.0,"Drama, Musical, Sport",1962,Kid Galahad (1962)
tt0056368,6.6,19.0,"Drama, Horror, Mystery",1962,Premature Burial (1962)
tt0056210,7.7,20.0,"Comedy, Crime, Drama",1962,Mafioso (1962)
tt0054758,6.7,21.0,Drama,1962,Le combat dans l'île (1962)
tt0056141,7.4,22.0,"Drama, Romance",1962,A Kind of Loving (1962)
tt0056592,8.3,23.0,"Crime, Drama",1962,To Kill a Mockingbird (1962)
tt0055662,7.2,24.0,"Comedy, Family",1962,The Beverly Hillbillies (1962–1971)
tt0055710,7.7,25.0,Western,1962,The Virginian (1962–1971)
tt0056217,8.1,26.0,"Drama, Western",1962,The Man Who Shot Liberty Valance (1962)
