IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0083866,7.9,1,"Family, Sci-Fi",1982,E.T. the Extra-Terrestrial (1982)
tt0084805,7.4,2,"Comedy, Drama, Romance",1982,Tootsie (1982)
tt0084434,7.0,3,"Drama, Romance",1982,An Officer and a Gentleman (1982)
tt0084602,6.8,4,"Drama, Sport",1982,Rocky III (1982)
tt0084726,7.7,5,"Action, Adventure, Sci-Fi",1982,Star Trek: The Wrath of Khan (1982)
tt0083511,6.9,6,"Action, Comedy, Crime",1982,48 Hrs. (1982)
tt0084516,7.4,7,"Horror, Thriller",1982,Poltergeist (1982)
tt0083642,5.8,8,"Comedy, Musical",1982,The Best Little Whorehouse in Texas (1982)
tt0083564,6.5,9,"Comedy, Drama, Family",1982,Annie (1982)
tt0084855,7.8,10,Drama,1982,The Verdict (1982)
tt0083987,8.1,11,"Biography, Drama, History",1982,Gandhi (1982)
tt0083944,7.7,12,"Action, Adventure, Drama",1982,First Blood (1982)
tt0084809,5.8,13,Comedy,1982,The Toy (1982)
tt0083943,5.9,14,"Action, Adventure, Thriller",1982,Firefox (1982)
tt0083791,7.2,15,"Adventure, Family, Fantasy",1982,The Dark Crystal (1982)
tt0082198,6.9,16,"Adventure, Fantasy",1982,Conan the Barbarian (1982)
tt0084749,5.7,17,"Action, Adventure, Fantasy",1982,The Sword and the Sorcerer (1982)
tt0083641,5.4,18,"Comedy, Drama, Romance",1982,Best Friends (1982)
tt0083972,5.7,19,"Horror, Thriller",1982,Friday the 13th Part III (1982)
tt0084597,7.7,20,"Documentary, Comedy",1982,Richard Pryor: Live on the Sunset Strip (1982)
tt0084827,6.8,21,"Action, Adventure, Sci-Fi",1982,TRON (1982)
tt0084938,5.3,22,Comedy,1982,Young Doctors in Love (1982)
tt0084707,7.7,23,"Drama, Romance",1982,Sophie's Choice (1982)
tt0084917,7.2,24,"Comedy, Drama",1982,The World According to Garp (1982)
tt0083530,6.1,25,"Comedy, Sci-Fi",1982,Airplane II: The Sequel (1982)
tt0083929,7.2,26,"Comedy, Drama",1982,Fast Times at Ridgemont High (1982)
tt0083658,8.2,27,"Sci-Fi, Thriller",1982,Blade Runner (1982)
tt0083107,5.6,28,"Comedy, Crime, Drama",1982,Some Kind of Hero (1982)
tt0084412,6.5,29,Comedy,1982,Night Shift (1982)
tt0084503,8.0,30,"Animation, Drama, Fantasy",1982,Pink Floyd: The Wall (1982)
tt0084865,7.6,31,"Comedy, Music, Musical",1982,Victor Victoria (1982)
tt0084788,6.0,32,"Comedy, Action",1982,Things Are Tough All Over (1982)
tt0084296,7.3,33,"Adventure, Drama, Family",1982,The Man from Snowy River (1982)
tt0084690,5.8,34,"Comedy, Drama, Sport",1982,Six Pack (1982)
tt0084370,7.4,35,Comedy,1982,My Favorite Year (1982)
tt0083767,6.9,36,"Comedy, Fantasy, Horror",1982,Creepshow (1982)
tt0083806,7.0,37,"Comedy, Crime, Mystery",1982,Deathtrap (1982)
tt0083798,6.8,38,"Comedy, Crime, Mystery",1982,Dead Men Don't Wear Plaid (1982)
tt0084945,4.8,39,"Comedy, Fantasy, Sci-Fi",1982,Zapped! (1982)
tt0084786,5.6,40,"Comedy, Action",1982,They Call Me Bruce? (1982)
tt0082250,6.0,41,"Action, Crime, Drama",1982,Death Wish II (1982)
tt0084210,6.1,42,"Comedy, Fantasy, Romance",1982,Kiss Me Goodbye (1982)
tt0084021,4.2,43,"Comedy, Drama, Musical",1982,Grease 2 (1982)
tt0085636,4.7,44,"Horror, Mystery, Sci-Fi",1982,Halloween III: Season of the Witch (1982)
tt0083833,7.2,45,"Comedy, Drama",1982,Diner (1982)
tt0083630,6.2,46,"Action, Adventure, Fantasy",1982,The Beastmaster (1982)
tt0084335,7.8,47,"Biography, Drama, History",1982,Missing (1982)
tt0084787,8.1,48,"Horror, Mystery, Sci-Fi",1982,The Thing (1982)
tt0082334,6.6,49,"Biography, Drama, Horror",1982,The Entity (1982)
tt0083296,5.5,50,"Horror, Thriller",1982,Visiting Hours (1982)
tt0084861,6.4,51,"Action, Crime, Drama",1982,Vice Squad (1982)
tt0083598,6.1,52,"Comedy, Drama, Family",1982,Author! Author! (1982)
tt0083550,5.5,53,Horror,1982,Amityville II: The Possession (1982)
tt0084351,5.0,54,"Crime, Drama, War",1982,Monsignor (1982)
tt0084293,6.8,55,Drama,1982,Making Love (1982)
tt0084652,4.8,56,Thriller,1982,The Seduction (1982)
tt0084684,5.5,57,"Action, Crime, Horror",1982,Silent Rage (1982)
tt0086617,7.2,58,"Drama, Romance, War",1982,The Year of Living Dangerously (1982)
tt0084649,7.6,59,"Animation, Adventure, Drama",1982,The Secret of NIMH (1982)
tt0084395,4.6,60,"Comedy, Horror",1982,Class Reunion (1982)
tt0084049,5.6,61,"Action, Comedy, Crime",1982,Hanky Panky (1982)
tt0084675,7.0,62,Drama,1982,Shoot the Moon (1982)
tt0084329,6.7,63,Comedy,1982,A Midsummer Night's Sex Comedy (1982)
tt0084814,4.9,64,"Comedy, Crime, Mystery",1982,Trail of the Pink Panther (1982)
tt0084117,6.8,65,"Biography, Comedy, Drama",1982,If You Could See What I Hear (1982)
tt0082810,6.4,66,"Drama, Family, History",1982,Night Crossing (1982)
tt0083629,5.5,67,Horror,1982,The Beast Within (1982)
tt0083449,6.2,68,Comedy,1982,The Missionary (1982)
tt0084783,6.6,69,Drama,1982,Tex (1982)
tt0083722,6.1,70,"Fantasy, Horror, Thriller",1982,Cat People (1982)
tt0084472,3.6,71,"Horror, Sci-Fi",1982,Parasite (1982)
tt0084109,6.2,72,"Comedy, Drama",1982,I Ought to Be in Pictures (1982)
tt0084691,5.6,73,Drama,1982,Six Weeks (1982)
tt0083960,5.6,74,"Action, Adventure, Crime",1982,Forced Vengeance (1982)
tt0084237,7.5,75,"Animation, Adventure, Drama",1982,The Last Unicorn (1982)
tt0084704,5.2,76,"Action, Adventure, Thriller",1982,The Soldier (1982)
tt0083678,6.4,77,"Crime, Drama",1982,The Border (1982)
tt0083908,7.0,78,"Drama, Mystery",1982,Evil Under the Sun (1982)
tt0084477,5.1,79,"Comedy, Crime",1982,Partners (1982)
tt0084725,7.1,80,Drama,1982,Der Stand der Dinge (1982)
tt0084732,6.1,81,"Crime, Drama, Mystery",1982,Still of the Night (1982)
tt0084234,6.2,82,"Comedy, Drama, Romance",1982,The Last American Virgin (1982)
tt0084316,3.5,83,"Sci-Fi, Action",1982,Megaforce (1982)
tt0084489,6.3,84,"Drama, Sport",1982,Personal Best (1982)
tt0084469,4.9,85,"Adventure, Romance",1982,Paradise (1982)
tt0083717,6.6,86,"Comedy, Drama",1982,Cannery Row (1982)
tt0084060,6.2,87,"Animation, Family, Musical",1982,Heidi's Song (1982)
tt0084776,6.5,88,"Comedy, Drama, Fantasy",1982,Tempest (1982)
tt0083967,7.4,89,"Biography, Drama, Romance",1982,Frances (1982)
tt0083922,8.1,90,Drama,1982,Fanny och Alexander (1982)
tt0084737,5.7,91,"Comedy, Drama, Romance",1982,Summer Lovers (1982)
tt0084088,6.6,92,"Comedy, Drama, Music",1982,Honkytonk Man (1982)
tt0084242,6.4,93,"Documentary, Music",1982,Let's Spend the Night Together (1982)
tt0084171,6.2,94,"Sci-Fi, Comedy, Music",1982,Jekyll and Hyde... Together Again (1982)
tt0084821,6.9,95,"Drama, Music, Musical",1982,La traviata (1982)
tt0083726,6.3,96,"Action, Drama",1982,The Challenge (1982)
tt0084920,5.8,97,"Comedy, Drama, Thriller",1982,Wrong Is Right (1982)
tt0083936,6.1,98,"Action, Crime, Drama",1982,Fighting Back (I) (1982)
tt0084485,3.6,99,Drama,1982,Penitentiary II (1982)
tt0084084,3.3,100,"Comedy, Drama",1982,Homework (1982)
tt0084173,4.5,101,Comedy,1982,Jinxed! (1982)
tt0083941,6.3,102,"Action, Thriller",1982,Who Dares Wins (1982)
tt0084156,5.9,103,"Documentary, Comedy",1982,It Came from Hollywood (1982)
tt0085794,7.8,104,"Comedy, Crime, Drama",1982,The King of Comedy (1982)
tt0084589,7.4,105,"Biography, Crime, Drama",1982,Le retour de Martin Guerre (1982)
tt0084259,5.0,106,"Comedy, Romance",1982,A Little Sex (1982)
tt0084931,4.2,107,"Comedy, Musical",1982,"Yes, Giorgio (1982)"
tt0082748,6.1,108,"Horror, Mystery, Thriller",1982,Mil gritos tiene la noche (1982)
tt0083619,6.5,109,Western,1982,Barbarosa (1982)
tt0085809,8.3,110,"Documentary, Music",1982,Koyaanisqatsi (1982)
tt0084112,5.9,111,"Crime, Drama, Mystery",1982,"I, the Jury (1982)"
tt0083885,6.0,112,"Drama, Mystery, Thriller",1982,Endangered Species (1982)
tt0082898,6.6,113,"Comedy, Drama, Romance",1982,The Personals (1982)
tt0083911,7.0,114,Drama,1982,Experience Preferred... But Not Essential (1982)
tt0084658,6.1,115,"Drama, Horror, Thriller",1982,The Sender (1982)
tt0084268,5.1,116,Comedy,1982,Lookin' to Get Out (1982)
tt0083745,7.5,117,"Comedy, Drama",1982,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean (1982)"
tt0083613,6.8,118,"Comedy, Drama, Romance",1982, American Playhouse (1981– )  Episode: The Ballad of Gregorio Cortez (1982)
tt0084264,7.0,119,"Comedy, Drama, Romance",1982,Lonely Hearts (1982)
tt0084458,6.7,120,"Animation, Family, Adventure",1982,Ozu no mahôtsukai (1982)
tt0083670,3.9,121,"Comedy, Horror",1982,Boardinghouse (1982)
tt0084352,7.9,122,"Documentary, Comedy",1982,Monty Python Live at the Hollywood Bowl (1982)
tt0084714,6.7,123,"Drama, Romance",1982,Split Image (1982)
tt0083947,6.1,124,Drama,1982,Five Days One Summer (1982)
tt0083900,6.2,125,"Crime, Drama",1982,The Escape Artist (1982)
tt0084273,5.8,126,"Crime, Drama, Romance",1982,Love Child (1982)
tt0083701,7.1,127,"Animation, Adventure, Comedy",1982,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales (1982)
tt0085640,6.5,128,"Crime, Drama, Mystery",1982,Hammett (1982)
tt0084191,5.8,129,"Sci-Fi, Thriller",1982,Kamikaze 1989 (1982)
tt0083399,7.8,130,"Comedy, Drama",1982,Cheers (1982–1993)
tt0083437,6.9,131,"Action, Crime, Drama",1982,Knight Rider (1982–1986)
tt0083413,7.2,132,"Comedy, Family",1982,Family Ties (1982–1989)
tt0086659,8.3,133,"Comedy, War",1982,'Allo 'Allo! (1982–1992)
tt0083479,6.1,134,"Comedy, Family",1982,Silver Spoons (1982–1987)
tt0083483,7.9,135,Drama,1982,St. Elsewhere (1982–1988)
tt0083455,7.8,136,Comedy,1982,Newhart (1982–1990)
tt0083392,6.6,137,Drama,1982,Brookside (1982–2003)
tt0083412,6.9,138,"Drama, Music, Musical",1982,Fame (1982–1987)
tt0084988,8.1,139,Comedy,1982,The Black Adder (1982–1983)
tt0083470,7.3,140,"Action, Adventure, Comedy",1982,Remington Steele (1982–1987)
tt0083505,8.2,141,Comedy,1982,The Young Ones (1982–1984)
tt0083486,6.1,142,"Action, Crime, Drama",1982,T.J. Hooker (1982–1986)
tt0083946,8.1,143,"Adventure, Drama",1982,Fitzcarraldo (1982)
tt0084745,5.4,144,"Horror, Sci-Fi",1982,Swamp Thing (1982)
tt0083624,6.1,145,"Comedy, Horror",1982,Basket Case (1982)
tt0084777,7.2,146,"Horror, Mystery, Thriller",1982,Tenebre (1982)
tt0199214,8.4,147,"Adventure, Comedy, Family",1982,Faerie Tale Theatre (1982–1987)
tt0082122,4.6,148,"Crime, Drama",1982,Butterfly (1982)
tt0083739,6.6,149,"Action, Crime, Drama",1982,Class of 1984 (1982)
tt0083466,8.5,150,"Comedy, Crime",1982,Police Squad! (1982)
tt0084504,5.1,151,"Adventure, Comedy, Musical",1982,The Pirate Movie (1982)
tt0083447,6.7,152,"Crime, Drama, Mystery",1982,Matt Houston (1982–1985)
tt0134743,4.8,153,"Adventure, Comedy",1982,Incontro nell'ultimo paradiso (1982)
tt0083482,7.4,154,Comedy,1982,Square Pegs (1982–1983)
tt0084637,7.7,155,"Action, Drama, Romance",1982,The Scarlet Pimpernel (1982 TV Movie)
tt0086610,5.5,156,"Horror, Sci-Fi",1982,Xtro (1982)
tt0083501,7.4,157,"Drama, Romance",1982,We'll Meet Again (1982– )
tt0084695,5.7,158,Horror,1982,The Slumber Party Massacre (1982)
tt0084509,7.9,159,"Animation, Adventure, Drama",1982,The Plague Dogs (1982)
tt0083500,8.1,160,"Adventure, Family, Sci-Fi",1982,Voyagers! (1982–1983)
tt0084157,6.8,161,"Adventure, Drama, Romance",1982,Ivanhoe (1982 TV Movie)
tt0083480,8.7,162,"Drama, Mystery",1982,Smiley's People (1982)
tt0083488,8.2,163,"Adventure, Comedy, Drama",1982,Tales of the Gold Monkey (1982–1983)
tt0084899,7.1,164,Drama,1982,White Dog (1982)
tt0084719,6.4,165,"Horror, Mystery, Thriller",1982,Lo squartatore di New York (1982)
tt0084633,7.2,166,"Comedy, Family",1982,Savannah Smiles (1982)
tt0084565,6.9,167,Drama,1982,Querelle (1982)
tt0083959,5.3,168,"Horror, Sci-Fi",1982,Forbidden World (1982)
tt0084287,7.4,169,"Crime, Drama",1982,Made in Britain (1982 TV Movie)
tt0084556,6.1,170,"Crime, Horror, Mystery",1982,Q (1982)
tt0084796,3.1,171,"Horror, Sci-Fi",1982,Time Walker (1982)
tt0081935,6.0,172,"Drama, Romance",1982,Sons and Daughters (1982–1987)
tt0085852,6.1,173,Sci-Fi,1982,Liquid Sky (1982)
tt0084314,4.2,174,"Drama, Fantasy",1982,Mazes and Monsters (1982 TV Movie)
tt0086050,5.8,175,Horror,1982,One Dark Night (1982)
tt0083628,5.1,176,Comedy,1982,The Beach Girls (1982)
tt0083542,6.2,177,"Horror, Thriller",1982,Alone in the Dark (1982)
tt0084133,5.3,178,"Horror, Thriller",1982,Incubus (1982)
tt0083402,7.9,179,Comedy,1982,The Comic Strip Presents... (1982– )
tt0083951,7.8,180,"Animation, Adventure, Family",1982,The Flight of Dragons (1982 Video)
tt0082813,6.5,181,"Horror, Thriller",1982,Night Warning (1982)
tt0084868,8.4,182,"Short, Animation, Family",1982,Vincent (1982)
tt0082338,6.0,183,"Drama, Horror, Sci-Fi",1982,Turkey Shoot (1982)
tt0138228,6.4,184,Game-Show,1982,Countdown (1982– )
tt0083909,7.3,185,"Biography, Crime, Drama",1982,The Executioner's Song (1982 TV Movie)
tt0082639,6.9,186,"Comedy, Drama, Music",1982,"Ladies and Gentlemen, the Fabulous Stains (1982)"
tt0084934,8.2,187,"Drama, Romance",1982,Yol (1982)
tt0083869,6.8,188,"Comedy, Crime",1982,Eating Raoul (1982)
tt0084573,5.6,189,"Adventure, Horror, Action",1982,Raw Force (1982)
tt0087336,4.4,190,"Horror, Mystery, Thriller",1982,Girls Nite Out (1982)
tt0084694,4.8,191,Horror,1982,The Slayer (1982)
tt0085124,5.3,192,"Action, Sci-Fi, Thriller",1982,1990: I guerrieri del Bronx (1982)
tt0083377,6.3,193,Comedy,1982,9 to 5 (1982–1988)
tt0083467,6.7,194,"Adventure, Sci-Fi",1982,The Powers of Matthew Star (1982–1983)
tt0169818,4.4,195,"Adventure, Drama, Romance",1982,Due gocce d'acqua salata (1982)
tt0084867,6.6,196,"Action, Crime, Thriller",1982,Vigilante (1982)
tt0281048,5.6,197,Horror,1982,Pengabdi setan (1982)
tt0082537,4.5,198,"Horror, Romance",1982,Humongous (1982)
tt0083387,7.7,199,"Drama, History, War",1982,The Blue and the Gray (1982– )
tt0084666,6.8,200,"Romance, Western",1982,The Shadow Riders (1982 TV Movie)
