IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0073195,8.0,1.0,"Adventure, Drama, Thriller",1975,Jaws (1975)
tt0073629,7.4,2.0,"Comedy, Musical",1975,The Rocky Horror Picture Show (1975)
tt0073486,8.7,3.0,Drama,1975,One Flew Over the Cuckoo's Nest (1975)
tt0072890,8.0,4.0,"Biography, Crime, Drama",1975,Dog Day Afternoon (1975)
tt0073692,6.3,5.0,"Comedy, Drama",1975,Shampoo (1975)
tt0072081,7.1,6.0,"Comedy, Crime, Mystery",1975,The Return of the Pink Panther (1975)
tt0073802,7.5,7.0,"Mystery, Thriller",1975,Three Days of the Condor (1975)
tt0073026,6.4,8.0,"Biography, Comedy, Drama",1975,Funny Lady (1975)
tt0072653,6.4,9.0,"Family, Comedy, Western",1975,The Apple Dumpling Gang (1975)
tt0073941,6.1,10.0,Drama,1975,"Aloha, Bobby and Rose (1975)"
tt0073496,6.4,11.0,"Biography, Drama, Romance",1975,The Other Side of the Mountain (1975)
tt0073812,6.6,12.0,"Drama, Musical",1975,Tommy (1975)
tt0072610,6.4,13.0,"Family, Adventure, Drama",1975,The Adventures of the Wilderness Family (1975)
tt0073631,6.6,14.0,"Action, Sci-Fi, Sport",1975,Rollerball (1975)
tt0073113,6.2,15.0,"Adventure, Drama, History",1975,The Hindenburg (1975)
tt0073075,6.6,16.0,"Adventure, Drama",1975,The Great Waldo Pepper (1975)
tt0072951,6.4,17.0,"Adventure, Family, Fantasy",1975,Escape to Witch Mountain (1975)
tt0072848,7.1,18.0,"Drama, Thriller",1975,The Day of the Locust (1975)
tt0072737,6.2,19.0,"Action, Adventure, Drama",1975,Breakout (1975)
tt0073018,6.8,20.0,"Action, Crime, Drama",1975,French Connection II (1975)
tt0073317,5.2,21.0,"Comedy, Drama",1975,Lucky Lady (1975)
tt0073440,7.8,22.0,"Comedy, Drama, Music",1975,Nashville (1975)
tt0072826,6.8,23.0,"Comedy, Romance",1975,Cousin cousine (1975)
tt0073636,6.9,24.0,"Adventure, Drama, Western",1975,Rooster Cogburn (1975)
tt0072856,6.2,25.0,"Action, Comedy, Sci-Fi",1975,Death Race 2000 (1975)
tt0073092,7.3,26.0,"Crime, Drama, Sport",1975,Hard Times (1975)
tt0073335,6.1,27.0,"Drama, Romance",1975,Mahogany (1975)
tt0073695,4.8,28.0,"Action, Adventure",1975,Sharks' Treasure (1975)
tt0072665,4.9,29.0,"Comedy, Musical",1975,At Long Last Love (1975)
tt0071853,8.3,30.0,"Adventure, Comedy, Fantasy",1975,Monty Python and the Holy Grail (1975)
tt0073580,7.6,31.0,"Drama, Thriller",1975,Professione: reporter (1975)
tt0073540,7.6,32.0,"Drama, Mystery",1975,Picnic at Hanging Rock (1975)
tt0073778,6.6,33.0,"Action, Crime, Drama",1975,The Jezebels (1975)
tt0073076,7.7,34.0,"Documentary, Comedy, Drama",1975,Grey Gardens (1975)
tt0073198,8.0,35.0,Drama,1975,"Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles (1975)"
tt0073155,7.4,36.0,"Drama, Romance",1975,L'important c'est d'aimer (1975)
tt0075040,7.9,37.0,"Comedy, Drama, War",1975,Pasqualino Settebellezze (1975)
tt1353813,,,Comedy,1975,Shhh (1975)
tt0072562,8.1,39.0,"Comedy, Music",1975,Saturday Night Live (1975– )
tt0073650,6.0,40.0,"Drama, Horror, War",1975,Salò o le 120 giornate di Sodoma (1975)
tt0072554,6.6,41.0,Comedy,1975,One Day at a Time (1975–1984)
tt0072034,6.8,42.0,Comedy,1975,The Prisoner of Second Avenue (1975)
tt0074074,7.1,43.0,"Action, Adventure, Drama",1975,Wonder Woman (1975–1979)
tt0072684,8.1,44.0,"Adventure, Drama, History",1975,Barry Lyndon (1975)
tt0072519,7.5,45.0,Comedy,1975,The Jeffersons (1975–1985)
tt0072500,8.8,46.0,Comedy,1975,Fawlty Towers (1975–1979)
tt0072582,7.1,47.0,Comedy,1975,"Welcome Back, Kotter (1975–1979)"
tt0072567,7.0,48.0,"Action, Crime, Drama",1975,Starsky and Hutch (1975–1979)
tt0072564,7.3,49.0,"Adventure, Drama, Sci-Fi",1975,Space: 1999 (1975–1977)
tt0072735,6.8,50.0,"Mystery, Western",1975,Breakheart Pass (1975)
tt0072926,6.4,51.0,"Action, Crime, Thriller",1975,The Eiger Sanction (1975)
tt0072443,8.1,52.0,"Biography, Drama",1975,Zerkalo (1975)
tt0072560,6.7,53.0,"Action, Crime, Drama",1975,S.W.A.T. (1975–1976)
tt0073115,5.4,54.0,Drama,1975,Histoire d'O (1975)
tt0073747,6.9,55.0,"Horror, Mystery, Sci-Fi",1975,The Stepford Wives (1975)
tt0073582,7.7,56.0,"Horror, Mystery, Thriller",1975,Profondo rosso (1975)
tt0073768,6.1,57.0,Comedy,1975,Supervixens (1975)
tt0073543,6.0,58.0,Comedy,1975,Piger i trøjen (1975)
tt0073341,7.9,59.0,Adventure,1975,The Man Who Would Be King (1975)
tt0073705,6.6,60.0,"Horror, Sci-Fi",1975,Shivers (1975)
tt0072752,5.8,61.0,"Drama, Fantasy, Horror",1975,La bête (1975)
tt0072730,6.6,62.0,"Comedy, Drama, Sci-Fi",1975,A Boy and His Dog (1975)
tt0073453,7.2,63.0,"Crime, Mystery, Thriller",1975,Night Moves (1975)
tt0073796,5.7,64.0,"Crime, Drama, Thriller",1975,Ransom (1975)
tt0072912,6.5,65.0,"Action, Crime, Mystery",1975,The Drowning Pool (1975)
tt0075560,8.5,66.0,"Drama, History, Romance",1975,Poldark (1975– )
tt0071059,8.1,67.0,"Action, Comedy, Crime",1975,The Sweeney (1975–1978)
tt0072471,6.8,68.0,"Crime, Drama",1975,Baretta (1975–1978)
tt0072559,7.4,69.0,"Drama, Romance",1975,Ryan's Hope (1975–1989)
tt0073880,6.2,70.0,"Action, Biography, Crime",1975,Walking Tall Part II (1975)
tt0073349,6.2,71.0,"Drama, History, Romance",1975,Mandingo (1975)
tt0073312,7.8,72.0,"Comedy, War",1975,Love and Death (1975)
tt0072506,5.1,73.0,"News, Talk-Show",1975,Good Morning America (1975– )
tt0075511,8.1,74.0,Comedy,1975,The Good Life (1975–1978)
tt0073820,6.7,75.0,"Horror, Thriller",1975,Trilogy of Terror (1975 TV Movie)
tt0071411,8.3,76.0,"Adventure, Biography, Drama",1975,Dersu Uzala (1975)
