IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0468569,9.0,1.0,"Action, Crime, Thriller",2008,The Dark Knight (2008)
tt0371746,7.9,2.0,"Action, Adventure, Sci-Fi",2008,Iron Man (2008)
tt0367882,6.2,3.0,"Action, Adventure, Fantasy",2008,Indiana Jones and the Kingdom of the Crystal Skull (2008)
tt0448157,6.4,4.0,"Action, Crime, Drama",2008,Hancock (2008)
tt0910970,8.4,5.0,"Animation, Adventure, Family",2008,WALL·E (2008)
tt0441773,7.6,6.0,"Animation, Action, Adventure",2008,Kung Fu Panda (2008)
tt1099212,5.2,7.0,"Drama, Fantasy, Romance",2008,Twilight (I) (2008)
tt0479952,6.7,8.0,"Animation, Action, Adventure",2008,Madagascar: Escape 2 Africa (2008)
tt0830515,6.6,9.0,"Action, Adventure, Thriller",2008,Quantum of Solace (2008)
tt0451079,6.8,10.0,"Animation, Adventure, Comedy",2008,Horton Hears a Who! (2008)
tt1000774,5.6,11.0,"Comedy, Drama, Romance",2008,Sex and the City (2008)
tt1205489,8.1,12.0,Drama,2008,Gran Torino (2008)
tt0936501,7.8,13.0,"Action, Crime, Thriller",2008,Taken (I) (2008)
tt0795421,6.4,14.0,"Comedy, Musical, Romance",2008,Mamma Mia! (2008)
tt0822832,7.1,15.0,"Comedy, Drama, Family",2008,Marley & Me (2008)
tt0499448,6.5,16.0,"Action, Adventure, Family",2008,The Chronicles of Narnia: Prince Caspian (2008)
tt1010048,8.0,17.0,"Drama, Romance",2008,Slumdog Millionaire (2008)
tt0800080,6.8,18.0,"Action, Adventure, Sci-Fi",2008,The Incredible Hulk (2008)
tt0493464,6.7,19.0,"Action, Crime, Fantasy",2008,Wanted (2008)
tt0425061,6.5,20.0,"Action, Adventure, Comedy",2008,Get Smart (2008)
tt0421715,7.8,21.0,"Drama, Fantasy, Romance",2008,The Curious Case of Benjamin Button (2008)
tt0369436,5.6,22.0,"Comedy, Drama, Romance",2008,Four Christmases (2008)
tt0397892,6.9,23.0,"Animation, Adventure, Comedy",2008,Bolt (2008)
tt0942385,7.0,24.0,"Action, Comedy",2008,Tropic Thunder (2008)
tt0960731,6.1,25.0,"Comedy, Family, Fantasy",2008,Bedtime Stories (2008)
tt0859163,5.2,26.0,"Action, Adventure, Fantasy",2008,The Mummy: Tomb of the Dragon Emperor (2008)
tt0373051,5.8,27.0,"Action, Adventure, Family",2008,Journey to the Center of the Earth (2008)
tt1059786,6.6,28.0,"Action, Mystery, Thriller",2008,Eagle Eye (2008)
tt0838283,6.9,29.0,Comedy,2008,Step Brothers (2008)
tt0960144,5.5,30.0,"Action, Comedy",2008,You Don't Mess with the Zohan (2008)
tt1068680,6.8,31.0,"Comedy, Romance",2008,Yes Man (2008)
tt0443649,5.1,32.0,"Action, Adventure, Drama",2008,"10,000 BC (2008)"
tt1014775,3.8,33.0,"Adventure, Comedy, Drama",2008,Beverly Hills Chihuahua (2008)
tt0962726,4.6,34.0,"Comedy, Drama, Family",2008,High School Musical 3: Senior Year (2008)
tt0910936,7.0,35.0,"Action, Comedy, Crime",2008,Pineapple Express (2008)
tt0985699,7.1,36.0,"Drama, History, Thriller",2008,Valkyrie (2008)
tt0478087,6.8,37.0,"Crime, Drama, Thriller",2008,21 (2008)
tt1033643,6.1,38.0,"Comedy, Romance",2008,What Happens in Vegas (2008)
tt0489099,6.1,39.0,"Action, Adventure, Sci-Fi",2008,Jumper (2008)
tt1060277,7.0,40.0,"Action, Horror, Sci-Fi",2008,Cloverfield (2008)
tt0970416,5.5,41.0,"Drama, Sci-Fi, Thriller",2008,The Day the Earth Stood Still (2008)
tt0988595,6.1,42.0,"Comedy, Romance",2008,27 Dresses (2008)
tt0411477,7.0,43.0,"Action, Adventure, Fantasy",2008,Hellboy II: The Golden Army (2008)
tt0443274,6.6,44.0,"Action, Crime, Drama",2008,Vantage Point (2008)
tt0416236,6.6,45.0,"Adventure, Family, Fantasy",2008,The Spiderwick Chronicles (2008)
tt0770752,5.7,46.0,"Action, Adventure, Comedy",2008,Fool's Gold (I) (2008)
tt0814314,7.6,47.0,"Drama, Romance",2008,Seven Pounds (2008)
tt0430922,6.9,48.0,Comedy,2008,Role Models (2008)
tt1127884,2.4,49.0,"Documentary, Music",2008,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert (2008)
tt0949731,5.0,50.0,"Sci-Fi, Thriller",2008,The Happening (2008)
tt0800039,7.2,51.0,"Comedy, Drama, Romance",2008,Forgetting Sarah Marshall (2008)
tt0887883,7.0,52.0,"Comedy, Crime, Drama",2008,Burn After Reading (2008)
tt0871426,6.0,53.0,"Comedy, Romance",2008,Baby Mama (2008)
tt1023481,6.3,54.0,"Drama, Music, Romance",2008,Step Up 2: The Streets (2008)
tt1132626,5.8,55.0,"Horror, Mystery, Thriller",2008,Saw V (2008)
tt0482606,6.2,56.0,"Horror, Mystery, Thriller",2008,The Strangers (2008)
tt0865556,6.6,57.0,"Action, Adventure, Fantasy",2008,The Forbidden Kingdom (2008)
tt0420238,6.1,58.0,"Animation, Adventure, Comedy",2008,The Tale of Despereaux (2008)
tt0455824,6.6,59.0,"Adventure, Drama, Romance",2008,Australia (2008)
tt0852713,5.5,60.0,"Comedy, Romance",2008,The House Bunny (2008)
tt0410377,6.0,61.0,"Adventure, Comedy, Family",2008,Nim's Island (2008)
tt0866439,5.9,62.0,"Comedy, Romance",2008,Made of Honor (2008)
tt0997047,4.3,63.0,"Adventure, Comedy, Drama",2008,College Road Trip (2008)
tt1018785,6.2,64.0,"Comedy, Drama, Romance",2008,The Sisterhood of the Traveling Pants 2 (2008)
tt0811080,6.0,65.0,"Action, Family, Sci-Fi",2008,Speed Racer (2008)
tt0926129,3.9,66.0,"Horror, Mystery",2008,Prom Night (I) (2008)
tt0462499,7.0,67.0,"Action, Thriller, War",2008,Rambo (2008)
tt0494652,5.4,68.0,"Comedy, Romance",2008,"Welcome Home, Roscoe Jenkins (2008)"
tt1047494,4.2,69.0,"Comedy, Drama, Romance",2008,Meet the Browns (2008)
tt0956038,6.0,70.0,"Drama, Romance",2008,Nights in Rodanthe (2008)
tt0467197,5.4,71.0,"Action, Crime, Drama",2008,Max Payne (2008)
tt1034331,6.0,72.0,"Crime, Drama, Mystery",2008,Righteous Kill (2008)
tt0758774,7.1,73.0,"Action, Drama, Romance",2008,Body of Lies (2008)
tt0947802,6.1,74.0,"Crime, Drama, Thriller",2008,Lakeview Terrace (2008)
tt1073498,2.7,75.0,Comedy,2008,Meet the Spartans (2008)
tt0481536,6.6,76.0,"Adventure, Comedy",2008,Harold & Kumar Escape from Guantanamo Bay (2008)
tt0486578,4.4,77.0,"Comedy, Crime, Drama",2008,First Sunday (2008)
tt0416212,7.3,78.0,Drama,2008,The Secret Life of Bees (2008)
tt1142798,5.4,79.0,Drama,2008,The Family That Preys (2008)
tt0452608,6.4,80.0,"Action, Sci-Fi, Thriller",2008,Death Race (2008)
tt0824747,7.8,81.0,"Biography, Crime, Drama",2008,Changeling (2008)
tt1185834,5.9,82.0,"Animation, Action, Adventure",2008,Star Wars: The Clone Wars (2008)
tt0976051,7.6,83.0,"Drama, Romance",2008,The Reader (2008)
tt0839980,5.8,84.0,"Comedy, Sport",2008,Semi-Pro (2008)
tt1129423,6.6,85.0,"Drama, Romance",2008,Fireproof (2008)
tt0918927,7.5,86.0,"Drama, Mystery",2008,Doubt (I) (2008)
tt0817538,5.7,87.0,"Comedy, Drama",2008,Drillbit Taylor (2008)
tt0811138,3.8,88.0,"Comedy, Romance, Sport",2008,The Love Guru (2008)
tt0832266,7.2,89.0,"Comedy, Drama, Romance",2008,"Definitely, Maybe (2008)"
tt1013753,7.6,90.0,"Biography, Drama",2008,Milk (I) (2008)
tt1129442,6.1,91.0,"Action, Adventure, Crime",2008,Transporter 3 (2008)
tt1082868,6.0,92.0,"Horror, Thriller",2008,Quarantine (2008)
tt0981227,6.7,93.0,"Comedy, Drama, Music",2008,Nick and Norah's Infinite Playlist (2008)
tt1007028,6.6,94.0,"Comedy, Romance",2008,Zack and Miri Make a Porno (2008)
tt0406759,5.4,95.0,"Horror, Mystery, Thriller",2008,The Eye (2008)
tt0379865,6.0,96.0,"Comedy, Drama, Romance",2008,Leatherheads (2008)
tt0790686,6.2,97.0,"Horror, Mystery",2008,Mirrors (I) (2008)
tt0482603,4.5,98.0,"Animation, Adventure, Comedy",2008,Space Chimps (2008)
tt0200465,7.3,99.0,"Crime, Drama, Romance",2008,The Bank Job (2008)
tt0880578,6.2,100.0,"Crime, Mystery, Thriller",2008,Untraceable (2008)
tt1034303,7.2,101.0,"Action, Drama, History",2008,Defiance (I) (2008)
tt0430770,4.9,102.0,"Comedy, Drama",2008,The Women (I) (2008)
tt0479968,4.0,103.0,"Horror, Mystery",2008,One Missed Call (2008)
tt0467200,6.7,104.0,"Biography, Drama, History",2008,The Other Boleyn Girl (2008)
tt0426592,4.5,105.0,"Action, Comedy",2008,Superhero Movie (2008)
tt0421073,6.8,106.0,"Action, Crime, Drama",2008,Street Kings (2008)
tt1125849,7.9,107.0,"Drama, Sport",2008,The Wrestler (2008)
tt0482599,5.2,108.0,"Horror, Mystery, Thriller",2008,Shutter (I) (2008)
tt1175491,6.3,109.0,"Biography, Drama, History",2008,W. (I) (2008)
tt1023111,6.6,110.0,"Action, Drama, Sport",2008,Never Back Down (2008)
tt0988047,7.0,111.0,"Action, Crime, Drama",2008,Traitor (2008)
