IMDbId,keywords
tt0049833,voice-over-narration|egypt|pharaoh|desert|biblical|escape-from-slavery|egyptian-god|remake-by-original-director|ancient-egypt|exodus|remake|chosen-one|prophecy|moses-character|miriam-character|national-film-registry|hebrew|well|escape|prince|slavery|basket|exile|father-and-son-playing-same-character|three-word-title|male-whipping|starving|bully-comeuppance|pagan|jewish|tough-guy|stick-fight|staff|comeuppance|bully|hero|femme-fatale|interrupted-whipping|afi|weighing-scales|bible|yoke-on-shoulders|voice-of-god|talking-to-god|tablet|golden-calf|reference-to-god|god-wrath|god-speaking|false-god|depiction-of-god|belief-in-god|act-of-god|chest-whipping|festival|jew|dead-boy|old-testament|barefoot|biblical-plagues|theremin|brother-brother-relationship|battering-ram|escaped-slave|rescue|holy-site|struck-by-lightning|blockbuster|emancipation|based-on-the-bible|divine-retribution|egyptian-mythology|construction-site|snake|melodrama|13th-century-b.c.|judaism|deliverance|father-son-relationship|adoption|secret|red-sea|murder|wall-of-fire|plague|mother-child-reunion|chariot|love-triangle|armor|prophet|flood|loss-of-son|slave-labor|holy-mountain|caravan|blood|idolatry|shepherd|writing-in-fire|pestilence|passover|river|human-rights|hailstorm|famous-score|old-flame|sheik|sandstorm|palace|chasm|sibling-rivalry|studio-logo-segues-into-film|arranged-marriage|whipping|reverse-footage|miracle|infanticide|jealousy|epic|temple|religion|bush|camel|death-of-son|based-on-novel|title-spoken-by-character|number-in-title|breaking-the-fourth-wall
tt0048960,victorian-era|based-on-novel|train|england|year-1872|transatlantic-voyage|epic|rite|obsession|u.s.-army|police-detective|nebraska|moon|gunfight|drunkenness|bombay-india|banker|robbery|on-the-road|investigator|wealth|paris-france|rescue|lloyds-of-london|clock|animated-credits|hiccup|elephant|parade|face-slap|egypt|cavalry|multiple-cameos|acrobat|gambling|punctuality|1870s|bank-robbery|ship|spain|native-american|san-francisco-california|political-campaign|womanizer|whist|india|buffet|chase|eavesdropping|japan|hong-kong
tt0049261,epic|male-objectification|national-film-registry|afi|younger-version-of-character|ranch|rancher|land|texas|oil|children|rivalry|love|friend|ranch-hand|oil-tycoon|maryland|racism|horse|cattle|striking-oil|oil-wealth|horseback-riding|texas-tech-university|state-flag|jeans|death-of-horse|man-horse-relationship|black-horse|rearing-horse|woman-horse-relationship|rider-horse-relationship|death-of-a-horse|death-of-cast-member|lead-actor's-last-film|money|landowner|christmas-present|animal-husbandry|book|military-draft|u.s.-soldier|architectural-model|oil-well|hotel-desk-clerk|parade|filing-one's-fingernails|diving|bride-and-groom|band|knocking-over-a-table|twin|matron-of-honor|pregnancy|crying|family-saga|harvard-university|thanksgiving|organ|rear-ending-a-car|diner|mother-in-law-son-in-law-relationship|organ-player|american-flag|punched-in-the-face|death-of-sister|mirror|truck|jukebox|wedding-ceremony|hotel|innocence-lost|cigar-smoking|burial|priest|nurse|nouveaux-riches|knocked-out|racist|reference-to-carrie-nation|calf-head|subjective-camera|blood|senator|food|applause|railway-station|cook|pony|military-funeral|marital-problem|jingle-bells|flowers|father-in-law-son-in-law-relationship|airport|water|calf|christmas|graveyard|riding-accident|private-plane|prayer|bronc-riding|branding|candle|wind|eyeglasses|barbecue|comanche-tribe|judge|banquet|covered-in-oil|newlywed|reference-to-joan-of-arc|lamb|song|tax|beauty-salon|brother-sister-relationship|equal-rights|wake|tax-exemption|wedding-cake|animal-abuse|telephone-call|baby|reading|world-war-two|restaurant|millionaire|neighbor|mexican-wedding|coffin|merry-christmas|drinking|fainting|elopement|drunkenness|wet-back|bar|cemetery|redemption|segregation|cat|lipstick-on-face|sports-car|letter|actress|christmas-stocking|waitress|mud|passing-out|newspaper|roundup|rattlesnake|servant|tears|kiss|minister|uncle|honeymoon|train|car|catholic-church|fox-hunt|dinner-bell|static-electricity|roast-turkey|oil-gusher|singer|beating|toy-doctor-kit|catholic|bassinette|diving-board|coca-cola|star-spangled-banner|tea|bequest|premed-student|birth|jealousy|drink|crucifix|toy-piano|fight|microphone|montage|busboy|wine-cellar|tumbleweed|waiter|oil-truck|wildcatter|rain|bourbon|wristwatch|pipe-smoking|power|women's-rights|americana|businessman|dance-caller|redhead|beauty-operator|marital-separation|swimming|thunder|babysitting|wealth|beauty-queen|interracial-marriage|listening-to-a-radio|convertible|half-breed|business|squaw|sick-child|soldier|ice-cream|tiara|airplane|breaking-a-mirror|draft-notice|social-reform|sister-sister-relationship|tennis|knocked-over-counter|reference-to-paul-revere|slot-machine|boys'-choir|silent-night|clock|cafe|calf-roping|reference-to-franklin-d-roosevelt|singing|immigrant|reference-to-geronimo|speech|reading-in-bed|thunderstorm|dog|gun-salute|papoose|pearl-harbor|turkey-the-bird|doctor|twin-beds|lunch-counter|face-bandage|handshake|coffee|sheep|policeman|grandmother-grandson-relationship|grandfather-grandson-relationship|fistfight|aunt-niece-relationship|thrown-from-a-horse|teenage-girl|teenage-boy|square-dancing|spanish-language|rifle|ranching|radio-news|prejudice|politics|party|older-woman-younger-man-relationship|older-man-younger-woman-relationship|oil-field|oil-derrick|oil-company|migrant-worker|mexican-american|love-triangle|last-will-and-testament|eaddress|illness|hospital|horse-ranch|homesickness|friendship|family-relationships|falling-in-love|dust|death|dallas-texas|coyote|cowboy-hat|cowboy-boots|cigarette-smoking|christmas-tree|cattle-ranch|buying-land|bull|birthday|aging|african-american|oil-rig|oil-industry|drilling-for-oil|star-died-before-release|husband-wife-relationship|one-word-title|rise-and-fall|race-relations|interracial-romance|swimming-pool|sudden-wealth|mother-son-relationship|mother-daughter-relationship|melodrama|marriage-proposal|mansion|love-at-first-sight|loss-of-sister|hispanic|funeral|father-son-relationship|father-daughter-relationship|famous-score|brawl|birthday-party|assault|blockbuster|unrequited-love|racial-prejudice|1930s|biracial|marriage|class-differences|social-criticism|wedding|ethnic-slur|1940s|racial-discrimination|sexism|1920s|death-of-son|death-of-friend|based-on-novel
tt0049744,cinerama|travel
tt0049408,king|siam|love|uncle-tom's-cabin|tutor|teacher|widow|yellowface|redheaded-woman|thailand|royal-tutor|four-word-title|19th-century|female-protagonist|buddha|misunderstanding|dancing|school-teacher|royal-court|consort|burma|inter-cultural|culture-clash|temple|pagoda|barge|bangkok-thailand|sailing-ship|child|based-on-stage-musical|whistling|chopsticks|lifting-someone-into-the-air|polygamy|single-mother|malaria|blockbuster|epic|dance|tony-award-source|telescope|ship|ring|prime-minister|play|palace|map|letter|elephant|boat|monarchy|royalty|mother-son-relationship|forbidden-love|1860s|remake|chakri-dynasty|androgyny|dowry|father-son-relationship|based-on-play|based-on-true-story|based-on-novel|character-name-in-title
tt0049314,reporter|musician|wedding|tabloid-reporter|jazz|marriage|heiress|woman|reference-to-robin-hood|reference-to-oliver-cromwell|drunken-singing|color-remake-of-black-and-white-film|interrupted-cursing|yacht|true-love|stuffed-shirt|rhode-island|remarriage|party|nonsinger|newport-rhode-island|festival|duet|crooner|crazy-uncle|broken-engagement|actor-playing-himself|socialite|scandal|love-triangle|jazz-music|high-society|ex-husband-ex-wife-relationship|divorce|remake|based-on-play
tt0049934,russian-soldier|french-invasion-of-russia|napoleon-bonaparte|year-1812|tsarist-russia|russia|battle|inheritance|epic|execution|year-1805|comet|fire|snow|starvation|french-army|war-violence|violence|bombardment|artillery-fire|cavalry|infantry|army|battlefield|horse|sword-fight|combat|sword|cannon|flintlock-pistol|flintlock-rifle|bayonet|wife-and-husband-lead-actors|moscow-russia|husband-wife-relationship|family-relationships|boy-soldier|imperial-russia|french-soldier|scorched-earth-policy|foreign-language-adaptation|napoleonic-conquest|19th-century|young-soldier|wounded-soldier|sleigh|sabre|retreat|pontoon|opera-house|opening-narration|opening-monologue|omnipotent-narrator|monastery|incendiary|illegitimate-son|fox-hunt|firing-squad|field-hospital|father-son-relationship|evacuation|dutch-angle|duel|drunken-party|cuckold|cossack|assassination|alcoholic|blockbuster|literature|napoleonic-wars|based-on-novel|mud
tt0049474,suburb|executive|big-company|domestic-affairs|will|legacy|watching-tv|work|television|job|public-relations|servant|truth|reference-to-f.-scott-fitsgerakld|manager|businessman|business-ethics|integrity|vocational-obsession|employer-employee-relationship|marriage|ambition|judge|elevator-operator|combat|confession|illegitimacy|depression|foreign-country|coat|deliberate|intimate|work-ethic|office-politics|infidelity|happiness|color-in-title|last-will-and-testament|battle|war-crime|speech-writer|real-estate-deal|probate|paratrooper|pacific-war|italian-campaign|inheritance|friendly-fire|father-daughter-relationship|estranged-couple|elopement|con-man|commuter|chicken-pox|american-soldier|world-war-two|flashback|family-relationships|rome-italy|italian-woman|1950s|writer|veteran|responsibility|illegitimate-child|husband-wife-relationship|ethics|new-york-city|adultery|melodrama|based-on-novel
tt0049513,miniature-model|whale|ship|obsession|revenge|whaling|albino|epic|two-word-title|year-1842|year-1841|19th-century|voice-over-narration|sailing-ship|st-elmo's-fire|indestructibility|will-to-live|philosophy|pessimism|metaphysics|futile-prospect|blasphemy|anti-christianity|schopenhauer|sea-captain|leadership|tattoo|sinking-boat|seagull|sea-life|scar|pep-talk|one-legged-man|one-armed-man|mutiny|lost-at-sea|hatred|carpenter|boat-captain|blockbuster|1840s|storm|sea|priest|child-killed-by-animal|harpoon|new-england|1800s|death-of-child|based-on-novel|character-name-in-title
tt0049470,inter-cultural|alfred-hitchcock-figure-character|assassination|morocco|bus|american|song|british|frenchman|physician|scotland-yard|restaurant|marketplace|assassin|singer|murder|doctor|remake|remake-by-original-director|search|family-man|political-conspiracy|child-in-danger|boy-in-danger|famous-song|political-thriller|choir|sniper|music-concert|chapel|political-intrigue|suspense|minaret|mosque|witness|blackmail|paris-france|secret-agent|police-station|disguise|police-chase|knifing|folk-dance|paranoia|muslim|marrakech-morocco|casablanca-morocco|veiled-woman|camel|symphony-orchestra|tour-bus|north-africa|kitchen|misunderstanding|rehearsal-of-crime|dying-words|knowing-too-much|husband-wife-relationship|family-relationships|concert|contemporary-setting|whistling|veil|stabbed-in-the-back|singing|shooting|sedative|scream|rescue|prime-minister|phone-booth|mother-son-relationship|marriage|interrogation|hotel|government-agent|father-son-relationship|falling-from-height|falling-down-stairs|embassy|church|child-in-peril|chase|bell-tower|ambassador|airport|orchestra|cymbal|blockbuster|london-england|vacation|spy|kidnapping|conspiracy|royal-albert-hall|taxidermist|tourist
