IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt2488496,8.0,1.0,"Action, Adventure, Fantasy",2015,Star Wars: Episode VII - The Force Awakens (2015)
tt0369610,7.0,2.0,"Action, Adventure, Sci-Fi",2015,Jurassic World (2015)
tt2395427,7.4,3.0,"Action, Adventure, Sci-Fi",2015,Avengers: Age of Ultron (2015)
tt2096673,8.2,4.0,"Animation, Adventure, Comedy",2015,Inside Out (I) (2015)
tt2820852,7.2,5.0,"Action, Crime, Thriller",2015,Furious Seven (2015)
tt2293640,6.4,6.0,"Animation, Action, Adventure",2015,Minions (2015)
tt1951266,6.5,7.0,"Action, Adventure, Sci-Fi",2015,The Hunger Games: Mockingjay - Part 2 (2015)
tt3659388,8.0,8.0,"Adventure, Drama, Sci-Fi",2015,The Martian (2015)
tt1661199,6.9,9.0,"Drama, Family, Fantasy",2015,Cinderella (I) (2015)
tt2379713,6.8,10.0,"Action, Adventure, Thriller",2015,Spectre (I) (2015)
tt2381249,7.4,11.0,"Action, Adventure, Thriller",2015,Mission: Impossible - Rogue Nation (2015)
tt2848292,6.4,12.0,"Comedy, Music",2015,Pitch Perfect 2 (2015)
tt1663202,8.0,13.0,"Adventure, Drama, History",2015,The Revenant (2015)
tt0478970,7.3,14.0,"Action, Adventure, Comedy",2015,Ant-Man (2015)
tt2224026,6.7,15.0,"Animation, Adventure, Comedy",2015,Home (II) (2015)
tt2510894,6.7,16.0,"Animation, Comedy, Family",2015,Hotel Transylvania 2 (2015)
tt2322441,4.1,17.0,"Drama, Romance, Thriller",2015,Fifty Shades of Grey (2015)
tt2279373,6.0,18.0,"Animation, Adventure, Comedy",2015,The SpongeBob Movie: Sponge Out of Water (2015)
tt1398426,7.9,19.0,"Biography, Drama, History",2015,Straight Outta Compton (2015)
tt2126355,6.1,20.0,"Action, Adventure, Drama",2015,San Andreas (2015)
tt1392190,8.1,21.0,"Action, Adventure, Sci-Fi",2015,Mad Max: Fury Road (2015)
tt1528854,6.1,22.0,Comedy,2015,Daddy's Home (2015)
tt2908446,6.2,23.0,"Action, Adventure, Sci-Fi",2015,Insurgent (2015)
tt2452042,7.1,24.0,"Animation, Adventure, Comedy",2015,The Peanuts Movie (2015)
tt1979388,6.7,25.0,"Animation, Adventure, Comedy",2015,The Good Dinosaur (2015)
tt3079380,7.0,26.0,"Action, Comedy, Crime",2015,Spy (2015)
tt3152624,6.2,27.0,"Comedy, Drama, Romance",2015,Trainwreck (2015)
tt3076658,7.6,28.0,"Drama, Sport",2015,Creed (2015)
tt1964418,6.5,29.0,"Action, Adventure, Family",2015,Tomorrowland (2015)
tt2561572,6.0,30.0,"Comedy, Crime",2015,Get Hard (2015)
tt1340138,6.5,31.0,"Action, Adventure, Sci-Fi",2015,Terminator Genisys (2015)
tt1850457,6.0,32.0,Comedy,2015,Sisters (III) (2015)
tt2974918,5.1,33.0,"Animation, Adventure, Comedy",2015,Alvin and the Chipmunks: The Road Chip (2015)
tt4046784,6.3,34.0,"Action, Sci-Fi, Thriller",2015,Maze Runner: The Scorch Trials (2015)
tt2637276,6.3,35.0,Comedy,2015,Ted 2 (2015)
tt1051904,6.3,36.0,"Adventure, Comedy, Family",2015,Goosebumps (2015)
tt2120120,5.6,37.0,"Action, Comedy, Fantasy",2015,Pixels (2015)
tt2361509,7.1,38.0,"Comedy, Drama",2015,The Intern (I) (2015)
tt3682448,7.6,39.0,"Drama, History, Thriller",2015,Bridge of Spies (2015)
tt3450650,4.4,40.0,"Action, Comedy, Crime",2015,Paul Blart: Mall Cop 2 (2015)
tt1596363,7.8,41.0,"Biography, Comedy, Drama",2015,The Big Short (2015)
tt3832914,6.4,42.0,Drama,2015,War Room (2015)
tt2268016,5.6,43.0,"Comedy, Drama, Music",2015,Magic Mike XXL (2015)
tt3567288,6.2,44.0,"Horror, Thriller",2015,The Visit (I) (2015)
tt0884732,6.7,45.0,Comedy,2015,The Wedding Ringer (2015)
tt1355683,6.9,46.0,"Biography, Crime, Drama",2015,Black Mass (2015)
tt1524930,6.1,47.0,"Adventure, Comedy",2015,Vacation (I) (2015)
tt3862750,5.6,48.0,"Drama, Thriller",2015,The Perfect Guy (I) (2015)
tt2446980,6.6,49.0,Drama,2015,Joy (I) (2015)
tt1502712,4.3,50.0,"Action, Adventure, Sci-Fi",2015,Fantastic Four (2015)
tt3460252,7.8,51.0,"Crime, Drama, Mystery",2015,The Hateful Eight (2015)
tt2381941,6.6,52.0,"Comedy, Crime, Drama",2015,Focus (II) (2015)
tt1798684,7.4,53.0,"Drama, Sport",2015,Southpaw (2015)
tt3195644,6.1,54.0,"Horror, Mystery, Thriller",2015,Insidious: Chapter 3 (2015)
tt1029360,4.9,55.0,"Horror, Thriller",2015,Poltergeist (2015)
tt1617661,5.3,56.0,"Action, Adventure, Sci-Fi",2015,Jupiter Ascending (2015)
tt3397884,7.6,57.0,"Action, Crime, Drama",2015,Sicario (2015)
tt1638355,7.3,58.0,"Action, Adventure, Comedy",2015,The Man from U.N.C.L.E. (2015)
tt1895587,8.1,59.0,"Crime, Drama, History",2015,Spotlight (I) (2015)
tt2097298,7.4,60.0,"Biography, Drama, Sport",2015,"McFarland, USA (2015)"
tt4178092,7.1,61.0,"Drama, Mystery, Thriller",2015,The Gift (VI) (2015)
tt2719848,7.1,62.0,"Action, Adventure, Drama",2015,Everest (2015)
tt3530002,6.4,63.0,"Adventure, Comedy, Fantasy",2015,The Night Before (II) (2015)
tt3369806,6.8,64.0,"Adventure, Drama, Family",2015,Max (I) (2015)
tt3850590,6.2,65.0,"Comedy, Fantasy, Horror",2015,Krampus (I) (2015)
tt1655441,7.2,66.0,"Drama, Fantasy, Romance",2015,The Age of Adaline (2015)
tt2381111,7.5,67.0,"Drama, Romance",2015,Brooklyn (2015)
tt2726560,7.1,68.0,"Drama, Romance",2015,The Longest Ride (2015)
tt3181822,4.7,69.0,"Romance, Thriller",2015,The Boy Next Door (2015)
tt3332064,5.8,70.0,"Adventure, Family, Fantasy",2015,Pan (2015)
tt3322364,7.1,71.0,"Biography, Drama, Sport",2015,Concussion (2015)
tt2967224,5.1,72.0,"Action, Comedy, Crime",2015,Hot Pursuit (2015)
tt1666801,6.5,73.0,"Comedy, Romance",2015,The DUFF (2015)
tt2404425,7.3,74.0,"Biography, Drama, History",2015,Woman in Gold (2015)
tt2555736,6.6,75.0,"Comedy, Drama",2015,The Second Best Exotic Marigold Hotel (2015)
tt1674771,6.6,76.0,Comedy,2015,Entourage (2015)
tt3622592,6.3,77.0,"Drama, Mystery, Romance",2015,Paper Towns (2015)
tt1823672,6.8,78.0,"Action, Crime, Drama",2015,Chappie (2015)
tt2554274,6.5,79.0,"Drama, Fantasy, Horror",2015,Crimson Peak (2015)
tt1178665,6.3,80.0,"Adventure, Biography, Comedy",2015,A Walk in the Woods (2015)
tt2058673,5.3,81.0,"Action, Crime, Sport",2015,Point Break (2015)
tt2752772,5.3,82.0,"Horror, Mystery, Thriller",2015,Sinister 2 (2015)
tt1618442,6.0,83.0,"Action, Adventure, Fantasy",2015,The Last Witch Hunter (2015)
tt1781922,6.8,84.0,"Action, Thriller",2015,No Escape (I) (2015)
tt3623726,5.9,85.0,"Comedy, Drama, Music",2015,Ricki and the Flash (2015)
tt2199571,6.6,86.0,"Action, Crime, Drama",2015,Run All Night (2015)
tt2279339,5.7,87.0,"Comedy, Fantasy, Romance",2015,Love the Coopers (2015)
tt2918436,5.2,88.0,"Horror, Mystery, Sci-Fi",2015,The Lazarus Effect (2015)
tt4263482,6.8,89.0,"Horror, Mystery",2015,The VVitch: A New-England Folktale (2015)
tt1390411,6.9,90.0,"Action, Adventure, Biography",2015,In the Heart of the Sea (2015)
tt2309260,4.2,91.0,"Horror, Thriller",2015,The Gallows (2015)
tt2679042,5.7,92.0,"Action, Adventure, Crime",2015,Hitman: Agent 47 (2015)
tt2436386,6.4,93.0,"Drama, Mystery, Sci-Fi",2015,Project Almanac (2015)
tt1243974,5.4,94.0,"Comedy, Drama, Romance",2015,Aloha (I) (2015)
tt1741273,6.3,95.0,"Crime, Drama, Mystery",2015,Secret in Their Eyes (2015)
tt2872750,7.4,96.0,"Animation, Adventure, Comedy",2015,Shaun the Sheep Movie (2015)
tt2057392,7.3,97.0,"Drama, Thriller, War",2015,Eye in the Sky (2015)
tt2473510,4.6,98.0,Horror,2015,Paranormal Activity: The Ghost Dimension (2015)
tt2080374,7.2,99.0,"Biography, Drama",2015,Steve Jobs (2015)
tt3168230,6.9,100.0,"Drama, Mystery",2015,Mr. Holmes (2015)
tt3850214,7.2,101.0,"Action, Comedy, Crime",2015,Dope (2015)
tt3660770,7.3,102.0,Documentary,2015,Monkey Kingdom (2015)
tt2938956,5.2,103.0,"Action, Adventure, Crime",2015,The Transporter Refueled (2015)
tt3170832,8.2,104.0,Drama,2015,Room (I) (2015)
tt3766394,6.6,105.0,"Comedy, Drama, Romance",2015,"Hello, My Name Is Doris (2015)"
tt3316948,6.1,106.0,"Action, Comedy, Sci-Fi",2015,American Ultra (2015)
tt4183692,6.5,107.0,"Drama, Sport",2015,Woodlawn (2015)
tt2503944,6.6,108.0,"Comedy, Drama",2015,Burnt (I) (2015)
tt4056738,6.1,109.0,Drama,2015,Do You Believe? (2015)
tt2402927,7.2,110.0,"Drama, Romance",2015,Carol (2015)
tt0810819,7.1,111.0,"Biography, Drama, History",2015,The Danish Girl (2015)
tt4191054,5.8,112.0,"Animation, Adventure, Comedy",2015,Strange Magic (2015)
tt2637294,5.1,113.0,"Comedy, Sci-Fi",2015,Hot Tub Time Machine 2 (2015)
tt2140379,6.5,114.0,"Action, Mystery, Sci-Fi",2015,Self/less (2015)
tt2935476,7.1,115.0,"Drama, Romance",2015,Far from the Madding Crowd (2015)
tt2006295,6.9,116.0,"Biography, Drama, History",2015,The 33 (2015)
tt2515034,5.8,117.0,"Action, Crime, Drama",2015,The Gunman (2015)
tt2358925,5.4,118.0,Comedy,2015,Unfinished Business (I) (2015)
tt3488710,7.3,119.0,"Adventure, Biography, Crime",2015,The Walk (II) (2015)
tt3722070,6.7,120.0,"Biography, Comedy, Drama",2015,The Lady in the Van (2015)
tt3072482,6.7,121.0,"Action, Adventure, Sci-Fi",2015,Hardcore Henry (2015)
tt4643580,5.8,122.0,"Animation, Adventure, Comedy",2015,Un gallo con muchos huevos (2015)
tt3464902,7.1,123.0,"Comedy, Drama, Romance",2015,The Lobster (2015)
tt2870648,7.8,124.0,"Documentary, Biography, Music",2015,Amy (III) (2015)
tt3863552,8.1,125.0,"Action, Adventure, Comedy",2015,Bajrangi Bhaijaan (2015)
tt3819668,7.4,126.0,"Animation, Action, Adventure",2015,Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F' (2015)
tt3203606,7.5,127.0,"Biography, Drama",2015,Trumbo (2015)
tt3045616,5.5,128.0,"Action, Comedy, Crime",2015,Mortdecai (2015)
tt3236120,6.7,129.0,"Comedy, Drama, Romance",2015,I'll See You in My Dreams (2015)
tt2717822,5.4,130.0,"Crime, Drama, Mystery",2015,Blackhat (2015)
tt1018765,6.1,131.0,"Comedy, Drama",2015,Our Brand Is Crisis (2015)
tt4270516,6.7,132.0,"Comedy, Drama",2015,Grandma (2015)
tt2582496,7.8,133.0,"Comedy, Drama",2015,Me and Earl and the Dying Girl (2015)
tt2631186,8.2,134.0,"Action, Adventure, Drama",2015,Bahubali: The Beginning (2015)
tt3735246,7.2,135.0,"Action, Drama, History",2015,Bajirao Mastani (2015)
tt1810683,7.4,136.0,"Drama, History, War",2015,Little Boy (2015)
tt1976009,6.0,137.0,"Drama, Horror, Sci-Fi",2015,Victor Frankenstein (2015)
tt6786882,,,"Documentary, Short",2015,A Day as Headmaster (2015)
tt1772288,7.0,139.0,"Comedy, Drama, Music",2015,Danny Collins (2015)
tt4535650,5.3,140.0,"Action, Comedy, Romance",2015,Dilwale (2015)
tt2273657,6.3,141.0,"Crime, Drama, Mystery",2015,True Story (I) (2015)
tt4337690,4.7,142.0,Drama,2015,90 Minutes in Heaven (2015)
tt3077214,6.9,143.0,"Biography, Drama, History",2015,Suffragette (2015)
tt3595298,4.7,144.0,"Action, Drama, Musical",2015,Prem Ratan Dhan Payo (2015)
tt4501454,6.3,145.0,"Comedy, Drama, Romance",2015,The Meddler (2015)
tt3544082,7.1,146.0,"Drama, Romance",2015,45 Years (2015)
tt3715320,6.6,147.0,"Comedy, Drama",2015,Irrational Man (2015)
tt0787524,7.2,148.0,"Biography, Drama",2015,The Man Who Knew Infinity (2015)
tt4897822,7.6,149.0,"Documentary, Comedy",2015,Where to Invade Next (2015)
tt2401878,7.3,150.0,"Animation, Comedy, Drama",2015,Anomalisa (2015)
tt1727776,6.3,151.0,"Action, Comedy, Horror",2015,Scouts Guide to the Zombie Apocalypse (2015)
tt3233418,7.3,152.0,Drama,2015,Spare Parts (I) (2015)
tt4357170,6.4,153.0,Comedy,2015,A la mala (2015)
tt3787590,6.2,154.0,"Drama, Music, Romance",2015,We Are Your Friends (2015)
tt4080728,7.7,155.0,"Comedy, Drama, Romance",2015,En man som heter Ove (2015)
tt3471098,6.2,156.0,"Comedy, Drama, Romance",2015,Maggie's Plan (2015)
tt4062536,7.0,157.0,"Crime, Horror, Thriller",2015,Green Room (2015)
tt3654580,5.9,158.0,"Short, Sci-Fi",2015,Phoenix (IV) (2015)
tt4296800,4.8,159.0,Comedy,2015,Ladrones (2015)
tt3416744,7.3,160.0,"Biography, Drama",2015,The End of the Tour (2015)
tt3164256,5.5,161.0,"Comedy, Music, War",2015,Rock the Kasbah (2015)
tt3312830,7.3,162.0,"Comedy, Drama, Music",2015,Youth (I) (2015)
tt2888046,7.1,163.0,"Action, Biography, Drama",2015,Yip Man 3 (2015)
tt4594834,5.7,164.0,"Comedy, Crime, Drama",2015,Chi-Raq (2015)
tt3065132,6.9,165.0,Documentary,2015,He Named Me Malala (2015)
tt0790770,6.4,166.0,"Action, Biography, Comedy",2015,Miles Ahead (2015)
tt3268668,5.4,167.0,"Action, Crime, Drama",2015,Captive (II) (2015)
tt3859076,6.8,168.0,"Biography, Drama, History",2015,Truth (2015)
tt2872462,6.7,169.0,"Comedy, Drama",2015,Mistress America (2015)
tt4383208,7.4,170.0,Animation,2015,The Oscar Nominated Short Films 2015: Animation (2015 Video)
tt2545428,7.7,171.0,"Documentary, Action, Adventure",2015,Meru (2015)
tt3719896,7.2,172.0,"Biography, Drama, Sport",2015,My All-American (2015)
tt3614530,4.1,173.0,"Adventure, Drama, Fantasy",2015,Jem and the Holograms (2015)
tt2910904,7.1,174.0,"Comedy, Drama",2015,The Dressmaker (I) (2015)
tt2056771,6.4,175.0,"Drama, Thriller",2015,A Bigger Splash (2015)
tt3148502,7.2,176.0,"Comedy, Drama, Romance",2015,Tamasha (2015)
tt1172049,7.0,177.0,"Comedy, Drama",2015,Demolition (2015)
tt3501416,7.3,178.0,"Action, Drama, Thriller",2015,Amsal (2015)
tt3569230,7.0,179.0,"Biography, Crime, Drama",2015,Legend (I) (2015)
tt3147312,6.0,180.0,"Drama, Thriller",2015,Desierto (2015)
tt3808342,7.5,181.0,"Drama, War",2015,Saul fia (2015)
tt4392438,7.3,182.0,Drama,2015,La passion d'Augustine (2015)
tt1524575,5.1,183.0,"Horror, Thriller",2015,The Vatican Tapes (2015)
tt1490785,5.7,184.0,"Biography, Drama, Music",2015,I Saw the Light (2015)
tt2140037,5.9,185.0,"Action, Drama, Western",2015,Jane Got a Gun (2015)
tt3172532,6.9,186.0,"Drama, Romance",2015,The Diary of a Teenage Girl (2015)
tt4701702,7.1,187.0,"Action, Drama",2015,Lao pao er (2015)
tt3159708,4.2,188.0,"Action, Comedy, Crime",2015,Welcome Back (2015)
tt3877296,5.0,189.0,"Drama, Family, History",2015,The Cokeville Miracle (2015)
tt1754656,7.8,190.0,"Animation, Adventure, Drama",2015,Le Petit Prince (2015)
tt4285496,7.9,191.0,"Adventure, Drama",2015,El abrazo de la serpiente (2015)
tt4242158,5.4,192.0,"Action, Adventure, Comedy",2015,Gang jiong (2015)
tt2415458,7.0,193.0,"Documentary, Biography",2015,The Wolfpack (2015)
tt5061814,6.8,194.0,Comedy,2015,Xia Luo te fan nao (2015)
tt4276752,6.0,195.0,"Action, Adventure, Drama",2015,Xun Long Jue (2015)
tt2433040,5.0,196.0,"Action, Drama",2015,Beyond the Mask (2015)
tt1014763,6.5,197.0,"Crime, Drama, Thriller",2015,Child 44 (2015)
tt4768764,7.1,198.0,"Action, Comedy, Crime",2015,Beterang (2015)
tt2245003,6.8,199.0,"Comedy, Drama, Romance",2015,Miss You Already (2015)
tt3549206,7.7,200.0,"Documentary, Music",2015,The Music of Strangers (2015)
