IMDbId,IMDb_score,box_office_rank,genre_list,release_year,title
tt0039391,6.7,1.0,"Adventure, Drama, History",1947,Forever Amber (1947)
tt0039428,6.7,2.0,"Adventure, Romance, War",1947,Golden Earrings (1947)
tt0039776,7.3,3.0,"Adventure, Comedy, Musical",1947,Road to Rio (1947)
tt0039819,6.4,4.0,"Comedy, Musical, Romance",1947,The Shocking Miss Pilgrim (1947)
tt0039628,7.9,5.0,"Comedy, Drama, Family",1947,Miracle on 34th Street (1947)
tt0039966,7.3,6.0,"Drama, War, Comedy",1947,Vivere in pace (1947)
tt0039531,6.8,7.0,Drama,1947,Killer McCoy (1947)
tt0039725,7.2,8.0,"Crime, Drama, Film-Noir",1947,Possessed (1947)
tt0039286,7.4,9.0,"Crime, Drama, Film-Noir",1947,Crossfire (1947)
tt0039636,6.5,10.0,Drama,1947,Mourning Becomes Electra (1947)
tt0039631,8.0,11.0,"Comedy, Crime, Drama",1947,Monsieur Verdoux (1947)
tt0039739,7.7,12.0,"Crime, Drama",1947,Quai des Orfèvres (1947)
tt0039155,7.5,13.0,"Comedy, Drama",1947,Antoine et Antoinette (1947)
tt0040525,7.7,14.0,"Crime, Drama, Film-Noir",1947,The Lady from Shanghai (1947)
tt0040481,7.4,15.0,"Crime, Drama",1947,It Always Rains on Sunday (1947)
tt0039420,7.9,16.0,"Comedy, Drama, Fantasy",1947,The Ghost and Mrs. Muir (1947)
tt0039192,8.0,17.0,Drama,1947,Black Narcissus (1947)
tt0040443,6.6,18.0,"Adventure, Comedy, Crime",1947,Holiday Camp (1947)
tt0039689,8.1,19.0,"Crime, Drama, Film-Noir",1947,Out of the Past (1947)
tt0038577,7.6,20.0,"Crime, Mystery, Thriller",1947,Green for Danger (1947)
tt0039784,6.8,21.0,Drama,1947,The Root of All Evil (1947)
tt0039416,7.4,22.0,"Drama, Romance",1947,Gentleman's Agreement (1947)
tt0039302,7.6,23.0,"Film-Noir, Thriller",1947,Dark Passage (1947)
tt0039694,6.5,24.0,"Crime, Drama, Romance",1947,The Paradine Case (1947)
tt0039305,7.2,25.0,"Crime, Drama, Film-Noir",1947,Dead Reckoning (1947)
tt0039404,6.7,26.0,"Animation, Adventure, Comedy",1947,Fun & Fancy Free (1947)
tt0039536,7.5,27.0,"Crime, Drama, Film-Noir",1947,Kiss of Death (1947)
tt0039152,7.0,28.0,"Romance, Western",1947,Angel and the Badman (1947)
tt0039808,7.1,29.0,"Comedy, Fantasy, Romance",1947,The Secret Life of Walter Mitty (1947)
tt0039750,6.8,30.0,"Romance, Western",1947,Ramrod (1947)
tt0039566,7.3,31.0,Comedy,1947,Life with Father (1947)
tt0039190,7.6,32.0,"Comedy, Drama, Fantasy",1947,The Bishop's Wife (1947)
tt0039757,6.9,33.0,"Drama, Film-Noir, Mystery",1947,The Red House (1947)
tt0039677,7.8,34.0,"Crime, Drama, Film-Noir",1947,Odd Man Out (1947)
tt0039661,7.8,35.0,"Drama, Film-Noir",1947,Nightmare Alley (1947)
tt0039931,7.1,36.0,"Adventure, Drama, History",1947,Unconquered (1947)
tt0039515,6.9,37.0,"Crime, Drama, Film-Noir",1947,Johnny O'Clock (1947)
tt0039169,7.3,38.0,"Comedy, Romance",1947,The Bachelor and the Bobby-Soxer (1947)
tt0039485,6.6,39.0,Comedy,1947,An Ideal Husband (1947)
tt0039208,7.2,40.0,"Crime, Drama, Film-Noir",1947,Boomerang! (1947)
tt0039324,6.6,41.0,"Crime, Drama, Film-Noir",1947,Dishonored Lady (1947)
tt0039437,6.9,42.0,"Adventure, Romance, Drama",1947,Green Dolphin Street (1947)
tt0039826,6.3,43.0,"Adventure, Fantasy, Romance",1947,"Sinbad, the Sailor (1947)"
tt0039853,7.1,44.0,"Comedy, Crime, Music",1947,Song of the Thin Man (1947)
tt0039737,7.3,45.0,"Drama, Mystery, Romance",1947,Pursued (1947)
tt0173767,7.0,46.0,"Short, Sport",1947,Diamond Demon (1947)
tt0039365,5.6,47.0,"Biography, Music, Romance",1947,The Fabulous Dorseys (1947)
tt0039402,6.5,48.0,"Drama, History",1947,The Fugitive (1947)
tt0039806,6.4,49.0,"Drama, Western",1947,The Sea of Grass (1947)
tt0039335,7.1,50.0,"Crime, Drama, Film-Noir",1947,A Double Life (1947)
tt0039735,6.8,51.0,Drama,1947,The Private Affairs of Bel Ami (1947)
tt0039441,6.3,52.0,Western,1947,Gunfighters (1947)
tt0039349,7.2,53.0,"Animation, Comedy, Romance",1947,The Egg and I (1947)
tt0040766,6.8,54.0,"Drama, Film-Noir, Mystery",1947,Secret Beyond the Door... (1947)
tt0039288,6.6,55.0,"Crime, Drama, Mystery",1947,Cry Wolf (1947)
tt0039645,6.9,56.0,"Comedy, Crime, Mystery",1947,My Favorite Brunette (1947)
tt0039482,7.1,57.0,"Crime, Drama, Film-Noir",1947,I Walk Alone (1947)
tt0039294,6.8,58.0,"Drama, Romance",1947,Daisy Kenyon (1947)
tt0168071,7.7,59.0,"Animation, Short, Adventure",1947,Mickey and the Beanstalk (1947)
tt0039926,6.8,60.0,"Crime, Drama, Film-Noir",1947,The Two Mrs. Carrolls (1947)
tt0039370,7.4,61.0,"Drama, Romance",1947,The Farmer's Daughter (1947)
tt0039293,6.2,62.0,"Comedy, Drama",1947,Cynthia (1947)
tt0149490,5.9,63.0,"News, Talk-Show",1947,Meet the Press (1947– )
tt0039881,7.0,64.0,"Crime, Film-Noir, Thriller",1947,T-Men (1947)
tt0039502,7.7,65.0,"Comedy, Music, Romance",1947,It Happened on Fifth Avenue (1947)
tt0039260,6.6,66.0,"Romance, Western",1947,Cheyenne (1947)
tt0039772,6.8,67.0,"Adventure, Comedy, Drama",1947,Riff Raff (1947)
tt0039235,6.7,68.0,"Action, Crime, Drama",1947,Calcutta (1947)
tt0039311,6.7,69.0,"Crime, Drama, Film-Noir",1947,Desert Fury (1947)
tt0039123,8.5,70.0,Drama,1947,Kraft Television Theatre (1947–1958)
tt0039396,7.0,71.0,"Crime, Drama, Film-Noir",1947,Framed (1947)
tt0039816,6.4,72.0,"Adventure, Drama, Thriller",1947,Seven Were Saved (1947)
tt0165594,8.2,73.0,Family,1947,Puppet Playhouse (1947–1960)
tt0039217,6.6,74.0,"Crime, Drama, Film-Noir",1947,The Brasher Doubloon (1947)
tt0039927,6.3,75.0,"Adventure, Drama, Romance",1947,Tycoon (1947)
tt0039337,6.3,76.0,"Comedy, Fantasy, Musical",1947,Down to Earth (1947)
tt0039224,7.7,77.0,"Crime, Drama, Film-Noir",1947,Brute Force (1947)
