IMDbId,keywords
tt0064115,anti-establishment|revisionist-history|revisionist-western|track|tracker|national-film-registry|afi|reference-to-the-hole-in-the-wall-gang|holed-up-in-shack|gang|train|outlaw|posse|bolivia|fast-draw|escape|robbery|wyoming|friendship|bank-robbery|bolt-action-rifle|burro|bandolero|snake|six-word-title|reference-to-e.-h.harriman|camera|film-camera|large-format-camera|police-shootout|police-officer|two-man-army|sex-in-bed|rifle|dual-wield|small-western-town|gun-shot-out-of-hand|gunslinger|date|female-removes-her-clothes|bandit|long-brown-hair|brunette|cowboys-and-outlaws|fistfight|gun-battle|last-stand|main-character-shot|villain-played-by-lead-actor|violence|street-shootout|bar-shootout|20th-century|19th-century|loot-sharing|spanish-language|track-down|gang-leader|sepia|old-photograph|coney-island-brooklyn-new-york-city|frontier-town|desert|loyalty|outlaw-gang|rural-setting|gunman|showdown|playing-cards|floor-safe|cowboy|army|newspaper-article|armed-robbery|south-america|statue-of-liberty|school-teacher|newspaper-clipping|gunfight|river-rapids|buggy|ambush|barn|peasant|bicycling|llama|brothel-madam|shooting-a-police-officer|death-of-title-character|murder-of-a-police-officer|punched-in-the-face|drunkenness|blood|shot-to-death|shot-in-the-hand|shot-in-the-shoulder|shot-in-the-leg|shot-in-the-arm|soldier|mule|guard|mine|restaurant|wanted-poster|unsubtitled-foreign-language|language-learning|murder|passenger-ship|new-york|can't-swim|horse|on-the-run|sheriff|bare-chested-male|betrayal|thief|threatened-with-a-knife|held-at-gunpoint|main-character-dies|montage-of-stills|freeze-frame|death-of-protagonist|pursuit|jumping-off-a-cliff|cult-film|kicked-in-the-crotch|money-falling-through-the-air|anti-hero|1900s|jumping-from-height|shot-in-the-chest|shot-in-the-back|safe|railroad-car|prostitute|knife|knife-fight|pistol|gambling|explosion|dynamite|criminal|card-game|bicycle|blockbuster|famous-score|1890s|brothel|friendship-between-men|fugitive|chase|shootout|reverse-footage|remake|mormon|train-robbery|hit-in-the-crotch|tragedy|character-name-in-title
tt0064665,hustler|new-york-city|poverty|gay|male-rear-nudity|homosexual|homosexuality|money|friend|texas|dream|gigolo|cowboy|friendship|robbery|chewing-gum|shoplifter|financial-problem|lack-of-money|invitation|daydream|male-prostitution|sexuality|running-away|aging-prostitute|prostitute|reference-to-john-wayne|urban-decadence|listening-to-radio|transistor-radio|plan-gone-wrong|quitting-a-job|hunger|cold-the-temperature|misunderstanding|shivering|big-city-life|psychedelic|urban-setting|manhattan-new-york-city|42nd-street-manhattan-new-york-city|times-square-manhattan-new-york-city|greyhound-bus|twenty-something|transsexual|thief|theft|telephone-call|street-life|stoned|radio|radio-commercial|nightmare|naivety|mirror|grandmother-grandson-relationship|gang-rape|freezing|fever|faith-healer|dying|drug-use|death|cripple|cowboy-hat|cowboy-boot|coughing|con-man|prostitution|illness|flashback|bare-butt|condemned-building|loneliness|male-rape|bus-ride|oral-sex|fellatio|shoplifting|party|homelessness|fantasy-sequence|eviction|con-artist|bus|bar|gay-slur|friendship-between-men|male-prostitute|sex|death-of-friend|male-frontal-nudity|male-in-shower|bare-chested-male|male-objectification|national-film-registry|afi|florida|urban-cowboy|small-town|gay-subtext|chat-up|suitcase|famous-score|tv-show|tv-set|hanging-up-without-saying-goodbye|two-word-title|cold-the-illness|tragedy|automat|park-avenue-manhattan-new-york-city|barclay-hotel-manhattan-new-york-city|sherry-netherland-hotel-manhattan-new-york-city|grand-central-station-manhattan-new-york-city|blood-donation|time-in-title|wrecking-ball|watching-a-movie|ulcer|television-commercial|telephone-booth|talking-to-oneself-in-a-mirror|statue|spanking|song|soldier|slipping-on-a-banana-peel|singing|singer|sidewalk-cafe|shooting-gallery|running-on-the-beach|rest-stop|remote-control|religious-icon|reincarnation|reading-a-comic-book|prayer|pills|photographer|peek-a-boo|pain|marijuana|limp|leather-fringe-jacket|kiss|reference-to-jesus-christ|interview|ice-box|hunchback|horse-and-carriage|hernia|grave|graveyard|go-go-dancer|gambling|film-camera|evangelist|erectile-dysfunction|elevator|drunkenness|drive-in-theater|drink|drinking|demonstrator|demolition|delicatessen|death-of-grandmother|dancer|crying|cook|cooking|controversy|confession|comic-book|cigarette-smoking|catsup|broken-mirror|boyfriend-girlfriend-relationship|bingo|beautician|beating|beach|baptism|actress|slum|enema|arcade|fish-out-of-water|despair|tenement|caught-having-sex|tuberculosis|swimming-pool|subway|shrine|shoeshine-stand|scribbage|postcard|poodle|pickpocket|pawnshop|male-nudity|makeover|laundromat|impotence|hotel|film-within-a-film|famous-line|falling-down-stairs|dancing|channel-surfing|cemetery|beauty-salon|assault|rape|callboy|wetting-pants|death-of-father|based-on-novel|breasts|shower|central-park-manhattan-new-york-city|older-woman-younger-man-relationship|bishop|theater-balcony|wristwatch|wheelchair|waitress|u.s.-soldier|rural-setting|rodeo|rocking-chair|policeman|penthouse|nun|nail-file|horse|heroin|father-son-relationship|falling-into-a-swimming-pool|escort-service|dog|dog-clothing|darkroom|dallas-texas|blood|bartender|african-american|male-bonding|barefoot|sex-in-public|motel|female-nudity|adultery|1950s|bus-trip
tt0064276,road-movie|biker-gang|road-trip|xenophobia|on-the-road|bad-trip|afi|alternative-lifestyle|lsd|cocaine|friends-who-live-together|motorbike-tour|conspiracy-theory|asperger's-syndrome|grim-reality|life-changing-decision|homelessness|self-discovery|self-destruction|psychedelic-orgy|pot-smoking|illusion|existentialism|easy-rider|drug-trip|drug-snorting|drug-addict|camaraderie|anti-conformity|alcoholism|aimlessness|acid-trip|tragic-event|drug-abuse|sleeping-in-the-open|counter-culture|rebelliousness|murder|idealism|hippie-commune|cannabis|prostitution|reference-to-yul-brynner
tt0064100,friend|foursome|group-therapy|best-friend|therapy|sex|modernity|reference-to-new-york-city|swimsuit|jumping-in-a-swimming-pool|freudian-slip|therapist|vagina-nickname|reference-to-sammy-davis-jr.|nightclub|freight-elevator|sportscar|vagina|birthday-cake|birthday|hairy-chest|birth-control-pill|massage|watching-tv|horniness|nervousness|sleep-mask|headache|nightgown|jogging-in-place|nausea|fear|attorney|drive-in-restaurant|dancer|reference-to-acapulco-mexico|burbank-california|pot-smoking|gazpacho|restaurant|pajamas|reference-to-candice-bergen|reference-to-edgar-bergen|crying-man|crying-woman|cheating-husband|white-briefs|briefs|whistling|whistle|reference-to-james-cagney|mother-son-relationship|father-son-relationship|stuffed-tiger-toy|guilt|reference-to-the-university-of-california-at-berkeley|undressing-under-bedcovers|underarm-deodorant|mouth-wash|checking-to-see-if-one-has-bad-breath|looking-at-oneself-in-a-mirror|mirror|jockey-shorts|implied-nudity|stock-market|reference-to-incest|confession|san-francisco-california|reference-to-tony-bennett|casino|reference-tp-the-esalen-instutute|singing-in-a-car|scotch-whiskey|tennis-teacher|cheating-wife|double-standard|hypocrisy|airline-stewardess|airplane|white-panties|white-bra|swinging|tennis-pro|southern-california|sociology|psychiatry|orgy|open-marriage|miami-florida|menage-a-quatre|marijuana|liberal|las-vegas-nevada|kiss|free-thinking|female-nudity|embarrassment|drink|drinking|documentary-filmmaker|conservative|california|bra|bare-chested-male|bare-breasts|sexual-fantasy|cigarette-smoking|wristwatch|vest|undressing|taxi|sunglasses|slot-machine|sideburns|ruffled-shirt|porsche|panties|nudity|nipples|mouthwash|mini-skirt|male-underwear|leather-pants|hotel|gargling|exercise|earring|convertible|chandelier|cadillac|bikini|bathroom|bathing-suit|babydoll|unfaithfulness|satire|permissiveness|new-age|marriage|husband-wife-relationship|hedonism|elevator|comedy-of-manners|adultery|waiter|underwear|swimming-pool|shampoo|pipe-smoking|meditation|little-boy|lawyer|home-movie|extramarital-affair|encounter-session|drug-use|dancing|counsellor|birthday-party|bed|sexual-revolution|midlife-crisis|jealousy|generation-gap|friendship|freedom|free-love|deception|swinger|blockbuster|wife-swapping|infidelity|psychotherapy|title-spoken-by-character|actor-shares-first-name-with-character|character-name-in-title
tt0064782,mining|gold|california|prospector|michigan|farmer|drinking|singing|gold-rush|prostitute|mining-camp|screenplay-adapted-by-author|horseback-riding|polyamorous-relationship|western-town|storm|19th-century|horse-and-wagon|footbridge|cigar-smoking|loss-of-innocence|teenage-boy|horse|dancehall-girl|loneliness|freedom|gold-dust|collapse-of-a-town|winter|kidnapping|boom-town|buying-a-wife|1840s|drunkenness|drink|father-son-relationship|mother-son-relationship|dancing|dancer|song|singer|band|marriage|based-on-stage-musical|polyamory|cult-film|stagecoach|saloon|love-triangle|husband-wife-relationship|friend|friendship|parson|bull|bear|tunnel|mormon|menage-a-trois
tt0065126,revenge|alcoholic|revisionist-western|shot-in-the-abdomen|holed-up-in-shack|child-uses-a-gun|child|gun|texas|murder|texas-ranger|sheriff|marshal|death|trio|pony|undertaker|u.s.-marshal|oklahoma|justice|hanging|1880s|reference-to-civil-war|the-end|ginger-cat|arm-sling|horse-drawn-wagon|man-carrying-a-girl|two-on-a-horse|four-against-one|yelling-for-help|rattlesnake|falling-into-a-pit|hit-on-the-head-with-a-rock|hand-bandage|water-thrown-in-face|outnumbered|shot-in-the-stomach|determination|firing-a-gun-into-the-air|colt-dragoon-revolver|teenage-girl|teenager-with-a-gun|man-punches-girl|falling-off-a-horse|tackled-off-a-horse|smoke-out|river-crossing|headstrong-woman|reference-to-pegasus|reference-to-cain|manhunt|testifying-in-court|killing-a-rat|sobbing-female|murder-by-gunshot|short-haired-female|federal-marshal|public-hanging|murder-of-father|drunkenness|chinese-american|wild-turkey|mexican-american|mustang|texan|reference-to-the-alamo|gallows|gelding|referece-to-william-quantrill|ranch|playing-cards|family-burial-plot|two-word-title|19th-century|lawman|spur|cowboy-hat|cowboy-shirt|cowboy-boots|damsel-in-distress|rescue|cowboy|tough-guy|tough-girl|gunshot-wound|carbine|winchester-rifle|henry-rifle|repeating-rifle|ambush|six-shooter|teenager-fighting-adult|child-fighting-adult|showdown|two-man-army|western-hero|spanking|spanking-threat|reference-to-daniel-webster|severed-finger|rat|bounty-hunter|blockbuster|whiskey|stabbing|stab-wound|snake|snake-bite|shot-to-death|shot-in-the-chest|shootout|river|revolver|pistol|one-eyed-man|loss-of-loved-one|loss-of-father|law|hymn|horse|handgun|gambling|ferry|eye-patch|drunkard|deputy-marshal|death-of-loved-one|courtroom|civil-war-veteran|cat|casket|card-game|skeleton|amazing-grace-hymn|death-of-father|based-on-book|based-on-novel|title-spoken-by-character
tt0064117,male-objectification|dentist|cactus|neighbor|nurse|young-woman|manhattan-new-york-city|foreign-language-adaptation|dental-receptionist|greenwich-village-manhattan-new-york-city|plant-in-title|dental-nurse|dental-assistant|dentistry|dental|suicide-attempt|record-store|receptionist|nightclub|new-york-city|fur-coat|deception|broken-glass|based-on-play
tt0064381,jewish|jew|growing-a-penis|birth-control-pill|diaphragm|jewish-princess|mother-daughter-relationship|based-on-novel|taking-a-shower|barefoot-male|bare-chested-male|bare-butt|male-objectification|wrapped-in-a-towel|man-wrapped-in-a-towel|library|arizona|male-rear-nudity|male-frontal-nudity|based-on-novella|social-satire|westchester-new-york|wedding-reception|wedding-cake|watching-tv|washing-each-other|virgin|vacation|undressing|underwear|underwater-scene|uncle-nephew-relationship|topless-female-nudity|toilet-flush|tiara|tennis|telephone-call|telephone-call-in-a-closet|tears|teacher|tahiti|swimsuit|swimming|suntan|sunglasses|sunburn|suitcase|suburb|sneaking-into-a-movie|slow-motion-scene|sister-sister-relationship|sister-in-law-sister-in-law-relationship|shower|shoe-salesman|shared-shower|satire|sagittarius|running|rowboat|resort|reference-to-montovani|reference-to-gauguin|reference-to-andre-kostelanetz|reference-to-aly-khan|radcliffe-college|race-relations|rabbi|purchase-new-york|pregnancy|poverty|police|policeman|police-car|plastic-surgery|ping-pong|picnic|physical-education-teacher|phone-sex|phone-book|pay-phone|party|pajamas|painting-toenails|pager|overheated-car|ohio-state-university|nudity|nervousness|movie-theatre|mother-son-relationship|montage|money|masturbation|marriage-engagement|male-nudity|maid|love|loudspeaker|lie|liar|letter|lake|kiss|jock-strap|jewish-holiday|israel|hotel|holding-hands|hard-on|gym-teacher|girl|gazebo|friend|friendship|footsie-under-the-table|food|flowers|flashlight|flashback-montage|female-nudity|female-frontal-nudity|father-son-relationship|father-daughter-relationship|family-relationships|family-business|eyeglasses|erection|drunkenness|drink|drinking|dinner|diarrhea|dartmouth-college|dancing|dancer|crying|cowboy|cousin-cousin-relationship|country-club|convertible|contact-lens|condom|columbus-ohio|closet|class|class-conflict|cigarette-smoking|cigar-smoking|champagne|carpet-business|cantor|bus|buckeye|brother-sister-relationship|bronx-new-york-city|boy|boston-massachusetts|book|black-american|birth-control|bikini|bicycle|bennington-college|belly-button|basketball|bar|bare-breasts|band|aunt-nephew-relationship|asthma|ass-slapping|art-book|army-veteran|arm-injury|african-american|place-name-in-title|library-card|skinny-dipping|nose-job|swimming-pool|jewish-wedding|librarian|wedding|independent-film
tt0064757,007|switzerland|agent|british-agent|mountain|swiss-alps|ski-chase|fight-on-a-beach|honeymoon|biological-warfare|ice-skates|death-of-wife|skating|psychological-manipulation|playboy|fireworks|british-secret-service|hypnotism|brainwashing|helicopter|secret-organization|portugal|car-chase|kilt|genealogy|heraldry|skiing|biological-weapon|secret-agent|suicide-attempt|vodka-martini|miss-moneypenny-character|james-bond-character|ernst-stavro-blofeld-character|major-boothroyd-character|m-character|good-versus-evil|mission|virus|suicide|criminal|rescue|avalanche|beach|allergy|spectre-the-organization|european-adventure|exploding-car|shootout|explosion|sliding-on-ice|compact-mirror|father-in-law-son-in-law-relationship|atomizer|egg-nog|yuletide|fiance-fiancee-relationship|husband-wife-relationship|damsel-in-distress|baronet|daughter-of-a-mafioso|mercury-cougar|working-on-christmas-eve|christmas-tree|christmas-present|christmas-eve|secretary|casino-royale|countess|count|farm-girl|fistfight|gunfight|brutality|gun-fu|kung-fu|gun-battle|gun-duel|jetset|mastermind|family-relationships|imposture|united-nations|racketeer|sledding|quest|world-domination|world-destruction|scheme|heir|femme-fatale|evil-man|gangster|bus|drug-abuse|aston-martin|monarch|intelligence|hill|barnyard|assassin|adventurer|train|locomotive|gambling-house|gambling-casino|casino-card-game|card|card-game|car-chase-on-ice|wedding|village|toboggan|telephone-booth|stock-car|stock-car-racing|sterility|stable|spy-hero|spy-gang|spouse|solicitor|secret-lab|rifle|restaurant|rally|photocopier|perfume|party|marriage|map|magazine|lawyer|ice|ice-skating|handgun|gun|gambling|exotic-locale|espionage|dog|clock|british-intelligence|bridge|birthday-party|bird|arms|megalomaniac|flamethrower|kidnapping|secret-headquarters|telephone-box|resignation|demolition-derby|clinic|cable-car|woodchipper|casino|murder|bullfighting|snow|christmas|grenade|demolition|curling|controversy|blizzard|france|bobsled|falling-from-height|hotel|martial-arts|baccarat|loss-of-wife|railway-station|name-change|tragic-love|wedding-reception|automobile-racing|falling-off-a-cliff|judo|barn|extortion|impostor|drive-by-shooting|festival|organized-crime|london-england|premarital-sex|impersonation|chase|safecracker|violence|sleigh|gadget|father-daughter-relationship|birthday|porn-magazine
tt0065215,winning|indianapolis-500|car-racing|marriage-problems|telephone-call|polaroid-camera|convertible|love-triangle|pier|reconciliation|marital-reconciliation|marital-separation|hearing-aid|mechanic|father-in-law-son-in-law-relationship|wedding|hotel-lobby|caught-having-sex|extramarital-affair|motel-room|motel|cigarette-smoking|coin|rental-car-agency|fire-helmet|helmet|teenage-boy|overturned-car|racing-car-accident|one-word-title|indianapolis-indiana|family-relationships|trophy|racecar-driver|race-car|race-car-crash|punched-in-the-face|male-bonding|husband-wife-relationship|father-son-hug|drunkenness|drinking|cheating-wife|adoption|adopted-son|car-accident|motor|racing|pit-stop|marriage|hotel-room|father-son-relationship|adultery|automobile-racing
